query_id,@timestamp,host_id,application_id,query_execution_time_ms,data_scanned_gb,rows_returned,query_type,database_name,user_name,query_text
query-0000886,2025-11-04 06:54:12.390374,host-00096,app-0082,244634,325.81,3531523,JOIN,customer_db,data_scientist,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000887,2025-11-04 07:09:12.390374,host-00016,app-0003,148021,270.74,1360401,JOIN,analytics_db,app_service,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000888,2025-11-04 07:24:12.390374,host-00101,app-0027,103128,385.1,9875352,SELECT,analytics_db,app_service,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000889,2025-11-04 07:39:12.390374,host-00107,app-0001,162389,148.5,3362406,JOIN,risk_db,data_scientist,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000890,2025-11-04 07:54:12.390374,host-00063,app-0048,91241,268.18,2069625,CREATE,reporting_db,etl_user,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000891,2025-11-04 08:09:12.390374,host-00025,app-0007,244453,386.04,441504,CREATE,risk_db,reporting_svc,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000892,2025-11-04 08:24:12.390374,host-00039,app-0075,141848,361.31,1813695,JOIN,trading_db,etl_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000893,2025-11-04 08:39:12.390374,host-00138,app-0047,79563,253.28,3306269,SELECT,trading_db,data_scientist,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000894,2025-11-04 08:54:12.390374,host-00191,app-0121,107563,176.42,5238497,CREATE,reporting_db,app_service,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000895,2025-11-04 09:09:12.390374,host-00061,app-0038,193903,191.58,2803710,JOIN,analytics_db,analyst_user,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000896,2025-11-04 09:24:12.390374,host-00099,app-0145,29101,317.5,1796277,SELECT,risk_db,app_service,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000897,2025-11-04 09:39:12.390374,host-00150,app-0117,207694,489.41,6201541,CREATE,analytics_db,app_service,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000898,2025-11-04 09:54:12.390374,host-00012,app-0071,67599,249.59,6507934,CREATE,trading_db,reporting_svc,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000899,2025-11-04 10:09:12.390374,host-00156,app-0074,277646,159.57,5417891,ALTER,risk_db,app_service,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000900,2025-11-04 10:24:12.390374,host-00107,app-0032,8122,352.3,6953427,ALTER,reporting_db,etl_user,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000901,2025-11-04 10:39:12.390374,host-00195,app-0117,80498,140.38,607986,CREATE,reporting_db,etl_user,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000902,2025-11-04 10:54:12.390374,host-00034,app-0057,240598,430.36,9232576,AGGREGATE,analytics_db,reporting_svc,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000903,2025-11-04 11:09:12.390374,host-00103,app-0108,16809,433.3,3101912,JOIN,analytics_db,app_service,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000904,2025-11-04 11:24:12.390374,host-00040,app-0072,264905,305.98,9755761,ALTER,analytics_db,reporting_svc,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000905,2025-11-04 11:39:12.390374,host-00153,app-0024,147397,446.36,2994054,INSERT,trading_db,data_scientist,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000906,2025-11-04 11:54:12.390374,host-00043,app-0054,197960,434.28,1439454,JOIN,trading_db,reporting_svc,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000907,2025-11-04 12:09:12.390374,host-00059,app-0050,103127,246.35,9128330,ALTER,risk_db,data_scientist,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0000908,2025-11-04 12:24:12.390374,host-00080,app-0084,165553,419.3,4843388,AGGREGATE,customer_db,data_scientist,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000909,2025-11-04 12:39:12.390374,host-00056,app-0009,172797,278.1,814042,AGGREGATE,trading_db,etl_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000910,2025-11-04 12:54:12.390374,host-00175,app-0007,101890,306.5,8600475,AGGREGATE,trading_db,analyst_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000911,2025-11-04 13:09:12.390374,host-00059,app-0051,100595,13.4,1539318,CREATE,trading_db,etl_user,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000912,2025-11-04 13:24:12.390374,host-00078,app-0005,125314,198.1,1362329,CREATE,analytics_db,data_scientist,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000913,2025-11-04 13:39:12.390374,host-00054,app-0094,235243,213.69,7142144,AGGREGATE,risk_db,reporting_svc,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000914,2025-11-04 13:54:12.390374,host-00111,app-0067,31247,295.32,8006261,JOIN,customer_db,etl_user,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000915,2025-11-04 14:09:12.390374,host-00173,app-0137,66324,114.1,8523084,ALTER,risk_db,etl_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000916,2025-11-04 14:24:12.390374,host-00183,app-0040,155171,150.23,2602137,CREATE,reporting_db,reporting_svc,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000917,2025-11-04 14:39:12.390374,host-00009,app-0145,262277,258.24,4449398,INSERT,risk_db,reporting_svc,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0000918,2025-11-04 14:54:12.390374,host-00043,app-0147,39259,482.77,5531067,CREATE,trading_db,data_scientist,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000919,2025-11-04 15:09:12.390374,host-00051,app-0136,140904,280.18,7749233,CREATE,analytics_db,reporting_svc,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000920,2025-11-04 15:24:12.390374,host-00037,app-0134,221031,45.97,6912105,ALTER,trading_db,app_service,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000921,2025-11-04 15:39:12.390374,host-00158,app-0020,283981,92.51,6073170,JOIN,trading_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000922,2025-11-04 15:54:12.390374,host-00056,app-0050,28644,214.31,6899192,ALTER,analytics_db,analyst_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000923,2025-11-04 16:09:12.390374,host-00043,app-0077,54266,286.34,5471319,SELECT,reporting_db,etl_user,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0000924,2025-11-04 16:24:12.390374,host-00095,app-0065,297210,261.25,7044738,ALTER,analytics_db,app_service,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000925,2025-11-04 16:39:12.390374,host-00146,app-0020,174555,65.87,476741,SELECT,customer_db,reporting_svc,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000926,2025-11-04 16:54:12.390374,host-00162,app-0021,124201,382.47,787125,SELECT,analytics_db,data_scientist,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000927,2025-11-04 17:09:12.390374,host-00048,app-0062,205794,145.9,2097213,CREATE,analytics_db,reporting_svc,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000928,2025-11-04 17:24:12.390374,host-00018,app-0097,241023,267.92,9019051,JOIN,customer_db,app_service,CREATE TABLE customer_db.temp_results AS SELECT * FROM customer_db.source_table WHERE status = 'active'
query-0000929,2025-11-04 17:39:12.390374,host-00115,app-0107,202827,331.32,3736317,CREATE,customer_db,analyst_user,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000930,2025-11-04 17:54:12.390374,host-00070,app-0127,294983,198.91,6793318,INSERT,risk_db,analyst_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000931,2025-11-04 18:09:12.390374,host-00013,app-0119,277286,150.77,1180198,AGGREGATE,analytics_db,app_service,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000932,2025-11-04 18:24:12.390374,host-00108,app-0021,217728,287.51,534284,INSERT,analytics_db,reporting_svc,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000933,2025-11-04 18:39:12.390374,host-00004,app-0141,11243,123.99,7929508,CREATE,analytics_db,analyst_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000934,2025-11-04 18:54:12.390374,host-00002,app-0045,109042,219.06,534365,AGGREGATE,risk_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000935,2025-11-04 19:09:12.390374,host-00183,app-0025,3060,111.87,3801181,JOIN,risk_db,etl_user,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000936,2025-11-04 19:24:12.390374,host-00149,app-0109,22764,349.15,3215037,INSERT,risk_db,data_scientist,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000937,2025-11-04 19:39:12.390374,host-00196,app-0109,118649,374.63,8468382,SELECT,customer_db,etl_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000938,2025-11-04 19:54:12.390374,host-00031,app-0011,135689,60.63,9713609,INSERT,reporting_db,etl_user,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000939,2025-11-04 20:09:12.390374,host-00187,app-0150,43871,3.66,8668252,INSERT,analytics_db,analyst_user,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000940,2025-11-04 20:24:12.390374,host-00110,app-0045,38728,350.49,6556867,CREATE,reporting_db,etl_user,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000941,2025-11-04 20:39:12.390374,host-00136,app-0033,196993,479.32,8111625,JOIN,analytics_db,data_scientist,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000942,2025-11-04 20:54:12.390374,host-00011,app-0076,163821,40.44,7712319,ALTER,risk_db,analyst_user,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000943,2025-11-04 21:09:12.390374,host-00075,app-0022,119497,152.77,424930,INSERT,analytics_db,analyst_user,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000944,2025-11-04 21:24:12.390374,host-00060,app-0026,3991,98.5,5149867,SELECT,analytics_db,data_scientist,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000945,2025-11-04 21:39:12.390374,host-00027,app-0053,111098,361.85,9175571,AGGREGATE,trading_db,analyst_user,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000946,2025-11-04 21:54:12.390374,host-00055,app-0055,282374,379.09,5095409,AGGREGATE,analytics_db,data_scientist,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000947,2025-11-04 22:09:12.390374,host-00039,app-0148,123640,472.01,3443232,SELECT,reporting_db,app_service,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000948,2025-11-04 22:24:12.390374,host-00047,app-0091,269661,278.68,5392407,SELECT,analytics_db,data_scientist,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000949,2025-11-04 22:39:12.390374,host-00007,app-0011,181136,241.75,6896047,CREATE,risk_db,app_service,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000950,2025-11-04 22:54:12.390374,host-00027,app-0026,70291,442.28,3314696,AGGREGATE,customer_db,analyst_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000951,2025-11-04 23:09:12.390374,host-00069,app-0058,141734,18.49,9637566,AGGREGATE,trading_db,app_service,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000952,2025-11-04 23:24:12.390374,host-00153,app-0078,16445,464.37,5500391,SELECT,analytics_db,etl_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000953,2025-11-04 23:39:12.390374,host-00136,app-0073,96713,65.91,4556085,AGGREGATE,reporting_db,etl_user,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000954,2025-11-04 23:54:12.390374,host-00062,app-0122,299023,101.04,3259089,SELECT,customer_db,data_scientist,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000955,2025-11-05 00:09:12.390374,host-00199,app-0034,221590,198.46,6487402,CREATE,reporting_db,etl_user,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000956,2025-11-05 00:24:12.390374,host-00189,app-0121,262152,425.33,137805,AGGREGATE,analytics_db,app_service,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000957,2025-11-05 00:39:12.390374,host-00014,app-0048,103199,145.33,5650100,AGGREGATE,customer_db,etl_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000958,2025-11-05 00:54:12.390374,host-00079,app-0020,7797,455.2,4080083,AGGREGATE,customer_db,reporting_svc,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000959,2025-11-05 01:09:12.390374,host-00059,app-0080,171296,466.17,2383078,SELECT,analytics_db,etl_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000960,2025-11-05 01:24:12.390374,host-00185,app-0127,240456,86.38,460764,ALTER,customer_db,analyst_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000961,2025-11-05 01:39:12.390374,host-00152,app-0007,125215,178.95,4738925,INSERT,risk_db,etl_user,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0000962,2025-11-05 01:54:12.390374,host-00120,app-0128,208932,370.47,3834107,JOIN,analytics_db,data_scientist,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000963,2025-11-05 02:09:12.390374,host-00169,app-0144,149237,145.32,8484146,INSERT,analytics_db,reporting_svc,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000964,2025-11-05 02:24:12.390374,host-00134,app-0068,187685,97.14,4735993,CREATE,reporting_db,app_service,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000965,2025-11-05 02:39:12.390374,host-00084,app-0082,129679,100.91,1769093,SELECT,trading_db,analyst_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000966,2025-11-05 02:54:12.390374,host-00191,app-0131,220615,75.78,7299043,INSERT,analytics_db,analyst_user,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000967,2025-11-05 03:09:12.390374,host-00170,app-0068,149569,180.08,9658540,ALTER,customer_db,reporting_svc,"INSERT INTO customer_db.daily_summary SELECT account_id, SUM(amount) FROM customer_db.transactions GROUP BY account_id"
query-0000968,2025-11-05 03:24:12.390374,host-00080,app-0138,236677,270.38,1557851,CREATE,reporting_db,data_scientist,"SELECT t1.*, t2.risk_score FROM reporting_db.trades t1 JOIN reporting_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000969,2025-11-05 03:39:12.390374,host-00165,app-0104,269215,415.53,6991937,JOIN,analytics_db,app_service,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000970,2025-11-05 03:54:12.390374,host-00047,app-0031,129290,496.28,660452,CREATE,customer_db,analyst_user,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000971,2025-11-05 04:09:12.390374,host-00129,app-0049,286615,239.54,1181278,INSERT,analytics_db,analyst_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000972,2025-11-05 04:24:12.390374,host-00137,app-0057,92885,320.25,7139314,INSERT,analytics_db,analyst_user,SELECT * FROM analytics_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000973,2025-11-05 04:39:12.390374,host-00088,app-0097,60327,363.55,9143067,SELECT,customer_db,analyst_user,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000974,2025-11-05 04:54:12.390374,host-00033,app-0086,122715,149.33,706928,ALTER,trading_db,app_service,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0000975,2025-11-05 05:09:12.390374,host-00006,app-0028,220906,90.23,6837954,ALTER,risk_db,analyst_user,SELECT * FROM risk_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000976,2025-11-05 05:24:12.390374,host-00025,app-0093,243485,235.92,6983895,JOIN,reporting_db,app_service,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000977,2025-11-05 05:39:12.390374,host-00186,app-0031,51343,3.18,3256634,ALTER,analytics_db,app_service,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000978,2025-11-05 05:54:12.390374,host-00179,app-0096,97615,405.88,3751544,JOIN,customer_db,app_service,"SELECT t1.*, t2.risk_score FROM customer_db.trades t1 JOIN customer_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000979,2025-11-05 06:09:12.390374,host-00129,app-0063,185580,426.57,8149347,INSERT,trading_db,data_scientist,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000980,2025-11-05 06:24:12.390374,host-00084,app-0073,99988,155.25,556436,AGGREGATE,analytics_db,data_scientist,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000981,2025-11-05 06:39:12.390374,host-00068,app-0039,79282,339.65,5393625,SELECT,analytics_db,reporting_svc,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000982,2025-11-05 06:54:12.390374,host-00155,app-0075,72882,108.95,2993718,AGGREGATE,customer_db,data_scientist,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000983,2025-11-05 07:09:12.390374,host-00192,app-0016,136923,460.92,6165292,ALTER,analytics_db,data_scientist,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000984,2025-11-05 07:24:12.390374,host-00086,app-0122,192509,90.46,9757386,SELECT,analytics_db,app_service,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000985,2025-11-05 07:39:12.390374,host-00198,app-0035,263448,313.17,5018363,SELECT,risk_db,data_scientist,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000986,2025-11-05 07:54:12.390374,host-00080,app-0123,53875,125.59,1599996,CREATE,analytics_db,analyst_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0000987,2025-11-05 08:09:12.390374,host-00122,app-0005,161372,427.25,9618790,CREATE,analytics_db,analyst_user,"INSERT INTO analytics_db.daily_summary SELECT account_id, SUM(amount) FROM analytics_db.transactions GROUP BY account_id"
query-0000988,2025-11-05 08:24:12.390374,host-00123,app-0146,142261,126.92,4944025,AGGREGATE,customer_db,data_scientist,SELECT * FROM customer_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000989,2025-11-05 08:39:12.390374,host-00021,app-0018,116730,288.53,2483126,INSERT,trading_db,app_service,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000990,2025-11-05 08:54:12.390374,host-00011,app-0026,47203,208.42,7100765,AGGREGATE,reporting_db,etl_user,SELECT * FROM reporting_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000991,2025-11-05 09:09:12.390374,host-00091,app-0035,3718,181.19,49420,ALTER,trading_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000992,2025-11-05 09:24:12.390374,host-00137,app-0090,190158,146.03,27023,INSERT,trading_db,reporting_svc,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0000993,2025-11-05 09:39:12.390374,host-00142,app-0010,140692,186.14,2565022,INSERT,trading_db,etl_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
query-0000994,2025-11-05 09:54:12.390374,host-00130,app-0083,66109,230.58,2681913,CREATE,reporting_db,etl_user,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000995,2025-11-05 10:09:12.390374,host-00039,app-0047,147931,13.86,8537493,SELECT,risk_db,analyst_user,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000996,2025-11-05 10:24:12.390374,host-00175,app-0017,36769,85.33,2501897,ALTER,trading_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0000997,2025-11-05 10:39:12.390374,host-00013,app-0118,272597,308.13,744620,CREATE,reporting_db,data_scientist,CREATE TABLE reporting_db.temp_results AS SELECT * FROM reporting_db.source_table WHERE status = 'active'
query-0000998,2025-11-05 10:54:12.390374,host-00158,app-0116,226962,59.81,3529350,AGGREGATE,risk_db,data_scientist,"INSERT INTO risk_db.daily_summary SELECT account_id, SUM(amount) FROM risk_db.transactions GROUP BY account_id"
query-0000999,2025-11-05 11:09:12.390374,host-00010,app-0099,5753,418.09,8162534,SELECT,risk_db,analyst_user,CREATE TABLE risk_db.temp_results AS SELECT * FROM risk_db.source_table WHERE status = 'active'
query-0001000,2025-11-05 11:24:12.390374,host-00142,app-0067,100774,327.74,5195547,CREATE,trading_db,data_scientist,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001001,2025-11-05 11:39:12.390374,host-00035,app-0027,212071,202.57,1888336,SELECT,analytics_db,analyst_user,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001002,2025-11-05 11:54:12.390374,host-00089,app-0004,55322,133.74,4875467,CREATE,reporting_db,analyst_user,"INSERT INTO reporting_db.daily_summary SELECT account_id, SUM(amount) FROM reporting_db.transactions GROUP BY account_id"
query-0001003,2025-11-05 12:09:12.390374,host-00163,app-0047,160094,84.78,4674131,SELECT,trading_db,app_service,"INSERT INTO trading_db.daily_summary SELECT account_id, SUM(amount) FROM trading_db.transactions GROUP BY account_id"
query-0001004,2025-11-05 12:24:12.390374,host-00155,app-0018,189275,129.74,6731151,ALTER,analytics_db,analyst_user,"SELECT t1.*, t2.risk_score FROM analytics_db.trades t1 JOIN analytics_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001005,2025-11-05 12:39:12.390374,host-00160,app-0028,179759,240.86,6584545,AGGREGATE,trading_db,app_service,"SELECT t1.*, t2.risk_score FROM trading_db.trades t1 JOIN trading_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001006,2025-11-05 12:54:12.390374,host-00076,app-0121,197106,412.71,8455307,INSERT,trading_db,etl_user,SELECT * FROM trading_db.transactions WHERE trade_date > '2024-01-01' AND amount > 1000000
query-0001007,2025-11-05 13:09:12.390374,host-00181,app-0106,173670,249.08,9247363,ALTER,risk_db,reporting_svc,"SELECT t1.*, t2.risk_score FROM risk_db.trades t1 JOIN risk_db.risk_metrics t2 ON t1.trade_id = t2.trade_id"
query-0001008,2025-11-05 13:24:12.390374,host-00095,app-0004,16642,238.08,3508755,ALTER,analytics_db,analyst_user,CREATE TABLE analytics_db.temp_results AS SELECT * FROM analytics_db.source_table WHERE status = 'active'
query-0001009,2025-11-05 13:39:12.390374,host-00100,app-0055,46726,278.8,7328347,AGGREGATE,trading_db,etl_user,CREATE TABLE trading_db.temp_results AS SELECT * FROM trading_db.source_table WHERE status = 'active'
