@timestamp,event_id,event_title,event_description,alert_message,node_id,node_role,cluster_id,network_region,severity,event_type,consensus_state,affected_peers,score
2025-12-22 07:32:37.497579,EVT-A1F6567D0F,Auth Failure Burst - HSS-02 - SOUTH,Authentication failure spike on CLUSTER-CENTRAL-1: node HSS-02 in SOUTH recording abnormal EAP-AKA failure rate. Possible HSS sync issue.,ALERT: Mass auth failure detected on CLUSTER-CENTRAL-1 in SOUTH. Check HSS health and S6a connectivity.,HSS-02,HSS-PRIMARY,CLUSTER-CENTRAL-1,SOUTH,LOW,AUTH-FAILURE-BURST,LEADER,0,36.99
2025-12-12 14:04:32.497579,EVT-E7DAFCFFBB,Mme Crash - HSS-05 - CENTRAL,"Process restart detected on HSS-05 in CLUSTER-EAST-1, CENTRAL. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-05 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,HSS-05,MME-PRIMARY,CLUSTER-EAST-1,CENTRAL,MEDIUM,MME-CRASH,FOLLOWER,3,35.03
2025-12-12 18:35:30.497579,EVT-B35059383F,Mme Crash - HSS-04 - CENTRAL,MME node HSS-04 in cluster CLUSTER-EAST-1 (CENTRAL) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on HSS-04 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,HSS-04,MME-PRIMARY,CLUSTER-EAST-1,CENTRAL,CRITICAL,MME-CRASH,FOLLOWER,0,17.0
2026-03-02 01:57:42.497579,EVT-6898269785,Normal Operation - HSS-03 - EAST,Node HSS-03 in CLUSTER-WEST-2 (EAST) operating within normal parameters. All health checks passing.,INFO: No active alerts for HSS-03 in CLUSTER-WEST-2 (EAST). System nominal.,HSS-03,HSS-PRIMARY,CLUSTER-WEST-2,EAST,MEDIUM,NORMAL-OPERATION,FOLLOWER,1,35.24
2025-12-12 12:15:28.497579,EVT-2CBDBB73B6,Hss Sync Failure - MME-07 - NORTH,Replication lag detected between HSS nodes on CLUSTER-WEST-2 in NORTH. Node MME-07 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-WEST-2 in NORTH. Authentication service may be degraded.,MME-07,MME-PRIMARY,CLUSTER-WEST-2,NORTH,LOW,HSS-SYNC-FAILURE,LEADER,1,31.5
2026-01-28 16:10:41.497579,EVT-97CB66241F,Split Brain - MME-06 - CENTRAL,"Network partition detected on CLUSTER-EAST-2 in CENTRAL. Node MME-06 isolated from cluster majority, triggering emergency re-election.",ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,MME-06,SGW,CLUSTER-EAST-2,CENTRAL,LOW,SPLIT-BRAIN,CANDIDATE,4,72.05
2026-01-15 08:10:52.497579,EVT-A315595BC1,Mme Crash - MME-02 - WEST,Node MME-02 on CLUSTER-WEST-1 in WEST entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-02 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-02,MME-PRIMARY,CLUSTER-WEST-1,WEST,HIGH,MME-CRASH,FOLLOWER,2,66.07
2026-01-31 16:08:55.497579,EVT-0F1DB62E37,Auth Failure Burst - HSS-01 - WEST,Mass authentication failure burst detected on CLUSTER-WEST-1 in WEST. Node HSS-01 logging elevated HSS reject rate over past 15 minutes.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,HSS-01,SGW,CLUSTER-WEST-1,WEST,MEDIUM,AUTH-FAILURE-BURST,LEADER,1,66.99
2026-02-10 10:08:18.497579,EVT-0A10599A3C,Resource Exhaustion - MME-07 - EAST,"Resource exhaustion on MME-07 in CLUSTER-CENTRAL-1 (EAST): CPU at critical threshold, NAS processing queue backing up.",ALERT: Resource exhaustion on MME-07 in CLUSTER-CENTRAL-1 (EAST). Capacity intervention required.,MME-07,PGW,CLUSTER-CENTRAL-1,EAST,HIGH,RESOURCE-EXHAUSTION,CANDIDATE,1,23.66
2026-02-11 14:50:13.497579,EVT-15B95C2260,Ss7 Attack - HSS-02 - SOUTH,Rogue SS7 signaling detected targeting HSS-02 on CLUSTER-WEST-1 in SOUTH. Possible subscriber tracking or interception attempt.,ALERT: SS7 security attack suspected on HSS-02 in SOUTH. Engage security team immediately.,HSS-02,MME-PRIMARY,CLUSTER-WEST-1,SOUTH,LOW,SS7-ATTACK,FOLLOWER,3,20.58
2026-03-05 15:42:47.497579,EVT-B9B6AB9AC1,Normal Operation - MME-05 - WEST,Node MME-05 in CLUSTER-EAST-2 (WEST) operating within normal parameters. All health checks passing.,INFO: No active alerts for MME-05 in CLUSTER-EAST-2 (WEST). System nominal.,MME-05,MME-SECONDARY,CLUSTER-EAST-2,WEST,MEDIUM,NORMAL-OPERATION,LEADER,0,32.17
2025-12-23 00:39:22.497579,EVT-A990637C23,Mme Crash - MME-05 - SOUTH,MME node MME-05 in cluster CLUSTER-WEST-2 (SOUTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-05 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,MME-05,MME-PRIMARY,CLUSTER-WEST-2,SOUTH,MEDIUM,MME-CRASH,FOLLOWER,3,43.6
2026-01-28 16:35:58.497579,EVT-4C5D9FCDA4,Split Brain - MME-01 - CENTRAL,"Network partition detected on CLUSTER-EAST-2 in CENTRAL. Node MME-01 isolated from cluster majority, triggering emergency re-election.",ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,MME-01,PGW,CLUSTER-EAST-2,CENTRAL,LOW,SPLIT-BRAIN,CANDIDATE,5,2.82
2026-01-21 19:27:12.497579,EVT-46EB84FA87,Hss Sync Failure - HSS-01 - NORTH,HSS sync error on HSS-01 in NORTH: cluster CLUSTER-EAST-2 reporting stale authentication vectors affecting subscriber attach.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,HSS-01,SGW,CLUSTER-EAST-2,NORTH,LOW,HSS-SYNC-FAILURE,CANDIDATE,1,52.29
2026-01-21 20:18:36.497579,EVT-47593E6AEF,Hss Sync Failure - HSS-05 - NORTH,HSS database synchronization failure on CLUSTER-EAST-2 in NORTH. Node HSS-05 reporting inconsistent subscriber profile data.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,HSS-05,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,LOW,HSS-SYNC-FAILURE,LEADER,4,43.35
2026-01-31 14:36:36.497579,EVT-D76F4E188E,Auth Failure Burst - HSS-03 - WEST,Mass authentication failure burst detected on CLUSTER-WEST-1 in WEST. Node HSS-03 logging elevated HSS reject rate over past 15 minutes.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,HSS-03,MME-PRIMARY,CLUSTER-WEST-1,WEST,MEDIUM,AUTH-FAILURE-BURST,UNKNOWN,3,40.01
2025-12-23 00:04:14.497579,EVT-A2ACA6D117,Mme Crash - MME-02 - SOUTH,MME node MME-02 in cluster CLUSTER-WEST-2 (SOUTH) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-02 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,MME-02,MME-SECONDARY,CLUSTER-WEST-2,SOUTH,CRITICAL,MME-CRASH,FOLLOWER,1,61.83
2025-12-12 18:02:43.497579,EVT-9E65CA410E,Mme Crash - MME-05 - CENTRAL,Node MME-05 on CLUSTER-EAST-1 in CENTRAL entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-05 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,MME-05,HSS-PRIMARY,CLUSTER-EAST-1,CENTRAL,CRITICAL,MME-CRASH,FOLLOWER,5,53.43
2025-12-22 23:25:47.497579,EVT-C5136AF22B,Mme Crash - MME-04 - SOUTH,Node MME-04 on CLUSTER-WEST-2 in SOUTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-04 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,MME-04,MME-SECONDARY,CLUSTER-WEST-2,SOUTH,MEDIUM,MME-CRASH,FOLLOWER,5,36.97
2026-01-31 16:14:25.497579,EVT-1EBBA1FFC6,Auth Failure Burst - MME-07 - WEST,Mass authentication failure burst detected on CLUSTER-WEST-1 in WEST. Node MME-07 logging elevated HSS reject rate over past 15 minutes.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,MME-07,HSS-SECONDARY,CLUSTER-WEST-1,WEST,MEDIUM,AUTH-FAILURE-BURST,LEADER,1,74.06
2026-01-15 09:25:23.497579,EVT-7D15C8DD14,Mme Crash - MME-07 - WEST,MME node MME-07 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-07 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-07,HSS-PRIMARY,CLUSTER-WEST-1,WEST,HIGH,MME-CRASH,FOLLOWER,4,49.5
2026-01-05 18:38:42.497579,EVT-398A785F57,Normal Operation - HSS-01 - SOUTH,"Scheduled maintenance window completed on HSS-01 in CLUSTER-EAST-1, SOUTH. All services restored.",INFO: No active alerts for HSS-01 in CLUSTER-EAST-1 (SOUTH). System nominal.,HSS-01,HSS-SECONDARY,CLUSTER-EAST-1,SOUTH,MEDIUM,NORMAL-OPERATION,FOLLOWER,1,22.17
2025-12-12 13:45:05.497579,EVT-5614FD1EA8,Mme Crash - HSS-04 - CENTRAL,"Process restart detected on HSS-04 in CLUSTER-EAST-1, CENTRAL. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-04 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,HSS-04,HSS-SECONDARY,CLUSTER-EAST-1,CENTRAL,MEDIUM,MME-CRASH,LEADER,0,60.59
2026-01-28 16:46:37.497579,EVT-504615CEA5,Split Brain - HSS-01 - CENTRAL,Core cluster CLUSTER-EAST-2 detected split-brain condition; nodes HSS-01 and peer lost quorum consensus in region CENTRAL. Automatic failover initiated.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-01,HSS-SECONDARY,CLUSTER-EAST-2,CENTRAL,CRITICAL,SPLIT-BRAIN,FOLLOWER,0,48.62
2026-01-31 16:08:04.497579,EVT-CF98CF5756,Auth Failure Burst - MME-01 - WEST,HSS returning repeated authentication failures for subscribers homed on MME-01 in WEST. Cluster CLUSTER-WEST-1 flagged for investigation.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,MME-01,MME-PRIMARY,CLUSTER-WEST-1,WEST,HIGH,AUTH-FAILURE-BURST,LEADER,1,74.7
2026-01-07 07:33:28.497579,EVT-ED639F4BCC,Normal Operation - HSS-06 - SOUTH,Node HSS-06 in CLUSTER-EAST-2 (SOUTH) operating within normal parameters. All health checks passing.,INFO: No active alerts for HSS-06 in CLUSTER-EAST-2 (SOUTH). System nominal.,HSS-06,MME-PRIMARY,CLUSTER-EAST-2,SOUTH,HIGH,NORMAL-OPERATION,FOLLOWER,2,56.98
2026-01-04 21:19:19.497579,EVT-99950CA605,Ss7 Attack - HSS-04 - CENTRAL,SS7 security alert: node HSS-04 in CLUSTER-WEST-1 (CENTRAL) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on HSS-04 in CENTRAL. Engage security team immediately.,HSS-04,MME-SECONDARY,CLUSTER-WEST-1,CENTRAL,HIGH,SS7-ATTACK,FOLLOWER,5,61.58
2026-01-21 20:54:04.497579,EVT-D28769280A,Hss Sync Failure - HSS-02 - NORTH,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in NORTH. Node HSS-02 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,HSS-02,HSS-PRIMARY,CLUSTER-EAST-2,NORTH,LOW,HSS-SYNC-FAILURE,FOLLOWER,3,74.89
2026-01-15 08:32:03.497579,EVT-CF4AA86DB2,Mme Crash - MME-06 - WEST,"Process restart detected on MME-06 in CLUSTER-WEST-1, WEST. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-06 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-06,SGW,CLUSTER-WEST-1,WEST,MEDIUM,MME-CRASH,UNKNOWN,4,54.47
2025-12-22 23:49:06.497579,EVT-D73690087C,Mme Crash - HSS-04 - SOUTH,"Process restart detected on HSS-04 in CLUSTER-WEST-2, SOUTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-04 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,HSS-04,SGW,CLUSTER-WEST-2,SOUTH,MEDIUM,MME-CRASH,FOLLOWER,5,92.93
2025-12-22 23:04:46.497579,EVT-9944D31EE4,Mme Crash - MME-01 - SOUTH,Node MME-01 on CLUSTER-WEST-2 in SOUTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on MME-01 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,MME-01,MME-PRIMARY,CLUSTER-WEST-2,SOUTH,MEDIUM,MME-CRASH,FOLLOWER,4,68.48
2026-01-31 15:48:13.497579,EVT-2DAED8162D,Auth Failure Burst - MME-01 - WEST,HSS returning repeated authentication failures for subscribers homed on MME-01 in WEST. Cluster CLUSTER-WEST-1 flagged for investigation.,ALERT: Mass auth failure detected on CLUSTER-WEST-1 in WEST. Check HSS health and S6a connectivity.,MME-01,PGW,CLUSTER-WEST-1,WEST,HIGH,AUTH-FAILURE-BURST,LEADER,3,80.66
2026-01-04 21:18:53.497579,EVT-8167B37ADF,Ss7 Attack - HSS-01 - CENTRAL,Rogue SS7 signaling detected targeting HSS-01 on CLUSTER-WEST-1 in CENTRAL. Possible subscriber tracking or interception attempt.,ALERT: SS7 security attack suspected on HSS-01 in CENTRAL. Engage security team immediately.,HSS-01,MME-PRIMARY,CLUSTER-WEST-1,CENTRAL,HIGH,SS7-ATTACK,FOLLOWER,3,68.75
2026-01-26 12:46:18.497579,EVT-40159D12C5,Auth Failure Burst - HSS-01 - WEST,Authentication failure spike on CLUSTER-EAST-2: node HSS-01 in WEST recording abnormal EAP-AKA failure rate. Possible HSS sync issue.,ALERT: Mass auth failure detected on CLUSTER-EAST-2 in WEST. Check HSS health and S6a connectivity.,HSS-01,HSS-PRIMARY,CLUSTER-EAST-2,WEST,LOW,AUTH-FAILURE-BURST,LEADER,1,30.04
2025-12-20 22:07:36.497579,EVT-24039D42C2,Mme Crash - MME-05 - NORTH,"Process restart detected on MME-05 in CLUSTER-EAST-2, NORTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-05 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-05,MME-PRIMARY,CLUSTER-EAST-2,NORTH,CRITICAL,MME-CRASH,UNKNOWN,0,50.96
2026-02-14 17:43:59.497579,EVT-3C40490C05,Split Brain - MME-03 - NORTH,Core cluster CLUSTER-EAST-1 detected split-brain condition; nodes MME-03 and peer lost quorum consensus in region NORTH. Automatic failover initiated.,ALERT: Split-brain condition on cluster CLUSTER-EAST-1 in NORTH requires immediate operator intervention.,MME-03,HSS-PRIMARY,CLUSTER-EAST-1,NORTH,CRITICAL,SPLIT-BRAIN,CANDIDATE,2,27.99
2026-02-22 08:15:59.497579,EVT-1E89212749,Auth Failure Burst - HSS-04 - EAST,HSS returning repeated authentication failures for subscribers homed on HSS-04 in EAST. Cluster CLUSTER-EAST-2 flagged for investigation.,ALERT: Mass auth failure detected on CLUSTER-EAST-2 in EAST. Check HSS health and S6a connectivity.,HSS-04,MME-PRIMARY,CLUSTER-EAST-2,EAST,MEDIUM,AUTH-FAILURE-BURST,CANDIDATE,5,42.09
2026-01-15 08:22:34.497579,EVT-9BB74D5779,Mme Crash - MME-06 - WEST,"Process restart detected on MME-06 in CLUSTER-WEST-1, WEST. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-06 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-06,MME-SECONDARY,CLUSTER-WEST-1,WEST,HIGH,MME-CRASH,CANDIDATE,0,60.39
2026-01-06 09:24:26.497579,EVT-DD65A3F541,Handover Cascade - MME-02 - EAST,Cascading handover failure event on CLUSTER-EAST-1: node MME-02 in EAST unable to complete inter-RAT transfers. UE sessions dropping.,ALERT: Handover cascade failure on CLUSTER-EAST-1 in EAST. RAN coordination required.,MME-02,MME-PRIMARY,CLUSTER-EAST-1,EAST,MEDIUM,HANDOVER-CASCADE,CANDIDATE,5,46.51
2026-01-21 21:50:15.497579,EVT-0296C9DE17,Hss Sync Failure - MME-04 - NORTH,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in NORTH. Node MME-04 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in NORTH. Authentication service may be degraded.,MME-04,MME-SECONDARY,CLUSTER-EAST-2,NORTH,CRITICAL,HSS-SYNC-FAILURE,FOLLOWER,3,68.99
2026-01-15 12:15:11.497579,EVT-B79D0600D1,Mme Crash - MME-03 - WEST,MME node MME-03 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-03 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-03,MME-PRIMARY,CLUSTER-WEST-1,WEST,HIGH,MME-CRASH,FOLLOWER,4,60.45
2026-01-15 08:20:30.497579,EVT-68D725E4A3,Mme Crash - HSS-06 - WEST,Node HSS-06 on CLUSTER-WEST-1 in WEST entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-06 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,HSS-06,SGW,CLUSTER-WEST-1,WEST,HIGH,MME-CRASH,LEADER,4,66.75
2026-02-17 10:31:09.497579,EVT-292109C6BD,Normal Operation - HSS-01 - CENTRAL,"Routine status update from HSS-01 in CENTRAL: cluster CLUSTER-EAST-2 nominal, no active alarms.",INFO: No active alerts for HSS-01 in CLUSTER-EAST-2 (CENTRAL). System nominal.,HSS-01,MME-PRIMARY,CLUSTER-EAST-2,CENTRAL,CRITICAL,NORMAL-OPERATION,CANDIDATE,3,45.12
2026-02-24 09:41:28.497579,EVT-A4CFB12847,Handover Cascade - MME-03 - WEST,Cascading handover failure event on CLUSTER-EAST-1: node MME-03 in WEST unable to complete inter-RAT transfers. UE sessions dropping.,ALERT: Handover cascade failure on CLUSTER-EAST-1 in WEST. RAN coordination required.,MME-03,HSS-PRIMARY,CLUSTER-EAST-1,WEST,HIGH,HANDOVER-CASCADE,FOLLOWER,5,16.17
2025-12-20 22:34:26.497579,EVT-090F54E94D,Mme Crash - HSS-05 - NORTH,Node HSS-05 on CLUSTER-EAST-2 in NORTH entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-05 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,HSS-05,MME-PRIMARY,CLUSTER-EAST-2,NORTH,CRITICAL,MME-CRASH,FOLLOWER,4,63.24
2026-01-15 11:43:42.497579,EVT-6C8C388F44,Mme Crash - HSS-01 - WEST,"Process restart detected on HSS-01 in CLUSTER-WEST-1, WEST. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-01 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,HSS-01,MME-SECONDARY,CLUSTER-WEST-1,WEST,CRITICAL,MME-CRASH,CANDIDATE,4,58.42
2026-01-28 18:28:32.497579,EVT-82D7463AF6,Split Brain - HSS-01 - CENTRAL,Split-brain event on CLUSTER-EAST-2: node HSS-01 in CENTRAL cannot reach majority peers. Consensus state transitioned to CANDIDATE.,ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,HSS-01,SGW,CLUSTER-EAST-2,CENTRAL,MEDIUM,SPLIT-BRAIN,LEADER,0,62.06
2025-12-12 14:52:23.497579,EVT-4C115301CC,Mme Crash - HSS-05 - CENTRAL,Node HSS-05 on CLUSTER-EAST-1 in CENTRAL entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-05 in CLUSTER-EAST-1 (CENTRAL). Subscriber failover in progress.,HSS-05,PGW,CLUSTER-EAST-1,CENTRAL,MEDIUM,MME-CRASH,CANDIDATE,0,61.77
2026-01-12 04:08:00.497579,EVT-B3FA210022,Resource Exhaustion - MME-03 - CENTRAL,Memory pressure on MME-03 in CENTRAL. Cluster CLUSTER-EAST-1 reporting heap utilization above 90% on MME process.,ALERT: Resource exhaustion on MME-03 in CLUSTER-EAST-1 (CENTRAL). Capacity intervention required.,MME-03,SGW,CLUSTER-EAST-1,CENTRAL,MEDIUM,RESOURCE-EXHAUSTION,SPLIT,4,26.12
2025-12-20 18:11:39.497579,EVT-78484E5BD4,Mme Crash - HSS-06 - NORTH,"Process restart detected on HSS-06 in CLUSTER-EAST-2, NORTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-06 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,HSS-06,SGW,CLUSTER-EAST-2,NORTH,INFO,MME-CRASH,FOLLOWER,1,57.75
2026-01-25 06:30:21.497579,EVT-ABA982B0DE,Rogue Access - MME-06 - NORTH,Rogue network access attempt detected at MME-06 in NORTH. Cluster CLUSTER-WEST-1 blocking unauthorized PLMN attach request.,ALERT: Rogue access attempt on CLUSTER-WEST-1 in NORTH. Review firewall and roaming policy.,MME-06,MME-SECONDARY,CLUSTER-WEST-1,NORTH,LOW,ROGUE-ACCESS,FOLLOWER,1,56.79
2026-01-15 07:50:22.497579,EVT-D04BB12B6E,Mme Crash - HSS-01 - WEST,Node HSS-01 on CLUSTER-WEST-1 in WEST entered fault state. MME watchdog triggered process restart after unresponsive health check.,ALERT: MME process crash on HSS-01 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,HSS-01,MME-PRIMARY,CLUSTER-WEST-1,WEST,CRITICAL,MME-CRASH,FOLLOWER,3,71.13
2025-12-28 18:47:45.497579,EVT-40E1401FB9,Bearer Failure - MME-02 - NORTH,Dedicated bearer establishment failures on CLUSTER-EAST-2 in NORTH. Node MME-02 logging SGW modify bearer timeouts.,ALERT: Bearer failure rate elevated on MME-02 in CLUSTER-EAST-2 (NORTH). Check SGW and PGW status.,MME-02,MME-PRIMARY,CLUSTER-EAST-2,NORTH,INFO,BEARER-FAILURE,FOLLOWER,3,32.52
2025-12-20 19:27:48.497579,EVT-726672496A,Mme Crash - HSS-02 - NORTH,"Process restart detected on HSS-02 in CLUSTER-EAST-2, NORTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-02 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,HSS-02,MME-PRIMARY,CLUSTER-EAST-2,NORTH,CRITICAL,MME-CRASH,FOLLOWER,5,39.69
2026-01-15 13:11:12.497579,EVT-ECC5BA8886,Mme Crash - MME-07 - WEST,MME node MME-07 in cluster CLUSTER-WEST-1 (WEST) crashed unexpectedly. Core dump captured. Subscribers migrating to standby MME.,ALERT: MME process crash on MME-07 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,MME-07,MME-PRIMARY,CLUSTER-WEST-1,WEST,MEDIUM,MME-CRASH,FOLLOWER,2,44.36
2026-01-05 13:47:53.497579,EVT-4B4C7765B7,Rogue Access - HSS-02 - CENTRAL,Rogue network access attempt detected at HSS-02 in CENTRAL. Cluster CLUSTER-CENTRAL-1 blocking unauthorized PLMN attach request.,ALERT: Rogue access attempt on CLUSTER-CENTRAL-1 in CENTRAL. Review firewall and roaming policy.,HSS-02,MME-PRIMARY,CLUSTER-CENTRAL-1,CENTRAL,HIGH,ROGUE-ACCESS,FOLLOWER,1,8.57
2025-12-20 23:15:36.497579,EVT-EA2DA24802,Mme Crash - MME-01 - NORTH,"Process restart detected on MME-01 in CLUSTER-EAST-2, NORTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on MME-01 in CLUSTER-EAST-2 (NORTH). Subscriber failover in progress.,MME-01,SGW,CLUSTER-EAST-2,NORTH,HIGH,MME-CRASH,SPLIT,1,76.0
2026-01-04 20:32:27.497579,EVT-A3983DEEC8,Ss7 Attack - HSS-03 - CENTRAL,SS7 security alert: node HSS-03 in CLUSTER-WEST-1 (CENTRAL) receiving unsolicited MAP location update requests from unregistered network.,ALERT: SS7 security attack suspected on HSS-03 in CENTRAL. Engage security team immediately.,HSS-03,MME-PRIMARY,CLUSTER-WEST-1,CENTRAL,HIGH,SS7-ATTACK,FOLLOWER,2,82.91
2026-01-28 20:07:31.497579,EVT-50C4627D88,Split Brain - MME-07 - CENTRAL,"Network partition detected on CLUSTER-EAST-2 in CENTRAL. Node MME-07 isolated from cluster majority, triggering emergency re-election.",ALERT: Split-brain condition on cluster CLUSTER-EAST-2 in CENTRAL requires immediate operator intervention.,MME-07,MME-PRIMARY,CLUSTER-EAST-2,CENTRAL,CRITICAL,SPLIT-BRAIN,LEADER,2,50.65
2026-01-19 02:49:04.497579,EVT-C0D0B7AAF0,Auth Failure Burst - MME-01 - NORTH,Mass authentication failure burst detected on CLUSTER-CENTRAL-1 in NORTH. Node MME-01 logging elevated HSS reject rate over past 15 minutes.,ALERT: Mass auth failure detected on CLUSTER-CENTRAL-1 in NORTH. Check HSS health and S6a connectivity.,MME-01,HSS-PRIMARY,CLUSTER-CENTRAL-1,NORTH,LOW,AUTH-FAILURE-BURST,LEADER,3,19.23
2026-01-15 10:34:54.497579,EVT-A6A90ED1E6,Mme Crash - HSS-02 - WEST,"Process restart detected on HSS-02 in CLUSTER-WEST-1, WEST. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-02 in CLUSTER-WEST-1 (WEST). Subscriber failover in progress.,HSS-02,MME-PRIMARY,CLUSTER-WEST-1,WEST,CRITICAL,MME-CRASH,LEADER,1,61.5
2026-01-04 20:31:06.497579,EVT-21F696A48F,Ss7 Attack - MME-06 - CENTRAL,Suspected SS7 MAP attack detected on MME-06 in CENTRAL. Cluster CLUSTER-WEST-1 logging abnormal MAP-SendRoutingInfo flood from foreign PLMN.,ALERT: SS7 security attack suspected on MME-06 in CENTRAL. Engage security team immediately.,MME-06,HSS-SECONDARY,CLUSTER-WEST-1,CENTRAL,HIGH,SS7-ATTACK,SPLIT,2,68.1
2025-12-23 00:33:48.497579,EVT-1A3599806C,Mme Crash - HSS-06 - SOUTH,"Process restart detected on HSS-06 in CLUSTER-WEST-2, SOUTH. S1AP handler terminated with SIGSEGV. Automatic recovery in progress.",ALERT: MME process crash on HSS-06 in CLUSTER-WEST-2 (SOUTH). Subscriber failover in progress.,HSS-06,PGW,CLUSTER-WEST-2,SOUTH,LOW,MME-CRASH,SPLIT,4,76.44
2026-02-12 07:41:11.497579,EVT-3FDEA72F69,Hss Sync Failure - MME-03 - WEST,Replication lag detected between HSS nodes on CLUSTER-EAST-2 in WEST. Node MME-03 diverged from primary by more than threshold.,ALERT: HSS sync failure on CLUSTER-EAST-2 in WEST. Authentication service may be degraded.,MME-03,MME-PRIMARY,CLUSTER-EAST-2,WEST,MEDIUM,HSS-SYNC-FAILURE,CANDIDATE,0,32.8
