incident_id,conversation_id,user_query,retrieved_doc_ids,expected_doc_ids,failure_reason,debug_time_minutes,resolution_notes,incident_date,resolved
INC000779,CONV00000259,What brand guidelines exist for social media posts,"ASSET00000189,ASSET00001141,ASSET00001576","ASSET00002341,ASSET00000400,ASSET00000957,ASSET00001819,ASSET00000582",poor_relevance,69,Resolved by adjusting embedding,2025-10-24 16:05:07.853910,True
INC000780,CONV00002377,Find high-resolution images for print materials,"ASSET00002436,ASSET00002397,ASSET00000298",ASSET00002834,embedding_mismatch,30,Resolved by adjusting filters,2025-10-24 18:05:07.853910,True
INC000781,CONV00001606,Show me all assets created in the last week,"ASSET00001462,ASSET00001454,ASSET00001111,ASSET00002054,ASSET00002354","ASSET00001100,ASSET00002980,ASSET00000075,ASSET00002367",poor_relevance,15,Resolved by adjusting filters,2025-10-24 20:05:07.853910,True
INC000782,CONV00000586,Find high-resolution images for print materials,"ASSET00002187,ASSET00002426,ASSET00000713,ASSET00001896","ASSET00002182,ASSET00002332,ASSET00002132",wrong_filter,79,Resolved by adjusting query,2025-10-24 22:05:07.853910,True
INC000783,CONV00000721,Find all approved marketing assets for our spring campaign,"ASSET00002671,ASSET00001941,ASSET00002678,ASSET00002331,ASSET00002621",ASSET00002762,incorrect_ranking,50,Resolved by adjusting ranking,2025-10-25 00:05:07.853910,False
INC000784,CONV00002096,What brand guidelines exist for social media posts,ASSET00001968,"ASSET00000214,ASSET00001002",empty_results,16,Resolved by adjusting embedding,2025-10-25 02:05:07.853910,True
INC000785,CONV00001780,Find templates used in email campaigns last month,ASSET00001845,"ASSET00000701,ASSET00002737,ASSET00002035,ASSET00002263",poor_relevance,73,Resolved by adjusting embedding,2025-10-25 04:05:07.853910,True
INC000786,CONV00000984,Show me recent product images with high engagement,"ASSET00000990,ASSET00002434,ASSET00001397,ASSET00001133,ASSET00002024","ASSET00002206,ASSET00000904,ASSET00000945",wrong_filter,83,Resolved by adjusting filters,2025-10-25 06:05:07.853910,True
INC000787,CONV00001493,Find high-resolution images for print materials,"ASSET00001932,ASSET00000345","ASSET00002869,ASSET00002647,ASSET00002284,ASSET00001948",timeout,42,Resolved by adjusting query,2025-10-25 08:05:07.853910,True
INC000788,CONV00001912,Show me all assets created in the last week,ASSET00000552,"ASSET00001533,ASSET00001237,ASSET00000989,ASSET00002228,ASSET00001130",missing_context,31,Resolved by adjusting query,2025-10-25 10:05:07.853910,True
INC000789,CONV00001446,Search for video content related to product launches,"ASSET00002544,ASSET00000161,ASSET00002926","ASSET00001137,ASSET00000548,ASSET00001764,ASSET00002150,ASSET00001278",empty_results,44,Resolved by adjusting filters,2025-10-25 12:05:07.853910,True
INC000790,CONV00000321,Find high-resolution images for print materials,"ASSET00001814,ASSET00002978,ASSET00002905,ASSET00001045,ASSET00002029",ASSET00002651,wrong_filter,61,Resolved by adjusting query,2025-10-25 14:05:07.853910,True
INC000791,CONV00001712,Show me recent product images with high engagement,"ASSET00000041,ASSET00000341","ASSET00001660,ASSET00002694,ASSET00002249,ASSET00000773",empty_results,48,Resolved by adjusting embedding,2025-10-25 16:05:07.853910,True
INC000792,CONV00000074,Search for video content related to product launches,"ASSET00001499,ASSET00000594","ASSET00000031,ASSET00000936,ASSET00001943",timeout,67,Resolved by adjusting ranking,2025-10-25 18:05:07.853910,True
INC000793,CONV00001065,Search for video content related to product launches,"ASSET00001927,ASSET00002128,ASSET00002174","ASSET00001155,ASSET00000108,ASSET00002831",missing_context,46,Resolved by adjusting filters,2025-10-25 20:05:07.853910,True
INC000794,CONV00001882,Find all approved marketing assets for our spring campaign,"ASSET00000754,ASSET00000933,ASSET00001476,ASSET00002281,ASSET00002729","ASSET00000992,ASSET00000423,ASSET00002779,ASSET00002895",poor_relevance,88,Resolved by adjusting ranking,2025-10-25 22:05:07.853910,True
INC000795,CONV00000214,Find high-resolution images for print materials,"ASSET00001396,ASSET00001424","ASSET00001330,ASSET00002808,ASSET00000566",wrong_filter,42,Resolved by adjusting filters,2025-10-26 00:05:07.853910,True
INC000796,CONV00000041,Show me all assets created in the last week,"ASSET00001974,ASSET00001945","ASSET00000307,ASSET00002527,ASSET00001875,ASSET00001693,ASSET00002407",poor_relevance,67,Resolved by adjusting ranking,2025-10-26 02:05:07.853910,True
INC000797,CONV00001434,Show me recent product images with high engagement,"ASSET00001063,ASSET00001098,ASSET00002744,ASSET00002326,ASSET00000342","ASSET00001043,ASSET00002765",missing_context,41,Resolved by adjusting query,2025-10-26 04:05:07.853910,True
INC000798,CONV00001869,Show approved logos in SVG format,"ASSET00002977,ASSET00002922,ASSET00000848","ASSET00000326,ASSET00000413,ASSET00002785,ASSET00000825",empty_results,72,Resolved by adjusting embedding,2025-10-26 06:05:07.853910,True
INC000799,CONV00001834,Show approved logos in SVG format,"ASSET00001595,ASSET00001916","ASSET00002888,ASSET00001112,ASSET00002253",poor_relevance,15,Resolved by adjusting query,2025-10-26 08:05:07.853910,True
INC000800,CONV00000984,Find high-resolution images for print materials,"ASSET00000106,ASSET00001281,ASSET00000457,ASSET00001939","ASSET00002905,ASSET00000359,ASSET00002258,ASSET00000993",incorrect_ranking,72,Resolved by adjusting embedding,2025-10-26 10:05:07.853910,False
INC000801,CONV00001670,Show me all assets created in the last week,"ASSET00001872,ASSET00000288,ASSET00002516,ASSET00000811,ASSET00001100","ASSET00000247,ASSET00002715,ASSET00000419,ASSET00002426",embedding_mismatch,66,Resolved by adjusting ranking,2025-10-26 12:05:07.853910,True
INC000802,CONV00001355,Show me recent product images with high engagement,"ASSET00002353,ASSET00001911,ASSET00000908,ASSET00001067","ASSET00001445,ASSET00002368,ASSET00002822,ASSET00002175,ASSET00000276",empty_results,54,Resolved by adjusting embedding,2025-10-26 14:05:07.853910,True
INC000803,CONV00001546,Show me all assets created in the last week,"ASSET00002196,ASSET00000071,ASSET00000022","ASSET00002498,ASSET00001886",poor_relevance,81,Resolved by adjusting embedding,2025-10-26 16:05:07.853910,True
INC000804,CONV00000383,Find templates used in email campaigns last month,"ASSET00001924,ASSET00000882,ASSET00002582,ASSET00000739","ASSET00000497,ASSET00001611",embedding_mismatch,85,Resolved by adjusting filters,2025-10-26 18:05:07.853910,True
INC000805,CONV00000032,Show me recent product images with high engagement,"ASSET00000239,ASSET00002345,ASSET00002035,ASSET00002853","ASSET00001217,ASSET00002391,ASSET00001696,ASSET00001857",incorrect_ranking,40,Resolved by adjusting query,2025-10-26 20:05:07.853910,False
INC000806,CONV00001116,What assets are pending approval for the finance team,ASSET00002575,"ASSET00001269,ASSET00002210,ASSET00002317,ASSET00000206,ASSET00001580",timeout,18,Resolved by adjusting query,2025-10-26 22:05:07.853910,False
INC000807,CONV00000236,What assets are pending approval for the finance team,"ASSET00001059,ASSET00000921","ASSET00000478,ASSET00001090,ASSET00000342",empty_results,88,Resolved by adjusting filters,2025-10-27 00:05:07.853910,True
INC000808,CONV00001571,Search for video content related to product launches,"ASSET00000447,ASSET00002771","ASSET00000616,ASSET00002736,ASSET00002016",incorrect_ranking,24,Resolved by adjusting embedding,2025-10-27 02:05:07.853910,True
INC000809,CONV00001312,Find templates used in email campaigns last month,ASSET00000539,"ASSET00000473,ASSET00002912",wrong_filter,32,Resolved by adjusting query,2025-10-27 04:05:07.853910,False
INC000810,CONV00001902,What brand guidelines exist for social media posts,"ASSET00000364,ASSET00000722,ASSET00000172,ASSET00002726,ASSET00001537","ASSET00001032,ASSET00002642",timeout,22,Resolved by adjusting embedding,2025-10-27 06:05:07.853910,True
INC000811,CONV00001367,Find high-resolution images for print materials,"ASSET00000806,ASSET00001664","ASSET00000651,ASSET00001046,ASSET00001728,ASSET00002269",timeout,59,Resolved by adjusting ranking,2025-10-27 08:05:07.853910,True
INC000812,CONV00000188,Show me all assets created in the last week,"ASSET00002173,ASSET00000324,ASSET00001841","ASSET00001849,ASSET00001416,ASSET00002025",incorrect_ranking,46,Resolved by adjusting ranking,2025-10-27 10:05:07.853910,True
INC000813,CONV00001824,Find templates used in email campaigns last month,"ASSET00002918,ASSET00000784,ASSET00000237,ASSET00000480,ASSET00001768","ASSET00002488,ASSET00002076,ASSET00000534",wrong_filter,38,Resolved by adjusting ranking,2025-10-27 12:05:07.853910,True
INC000814,CONV00000726,Show me all assets created in the last week,"ASSET00000095,ASSET00002535","ASSET00000799,ASSET00001562,ASSET00000338,ASSET00001097",embedding_mismatch,61,Resolved by adjusting filters,2025-10-27 14:05:07.853910,True
INC000815,CONV00000373,Show approved logos in SVG format,ASSET00000454,"ASSET00001643,ASSET00001383,ASSET00001665,ASSET00002243,ASSET00000147",incorrect_ranking,39,Resolved by adjusting ranking,2025-10-27 16:05:07.853910,True
INC000816,CONV00001258,Show approved logos in SVG format,"ASSET00001212,ASSET00001111,ASSET00002873","ASSET00000058,ASSET00000275",timeout,42,Resolved by adjusting embedding,2025-10-27 18:05:07.853910,True
INC000817,CONV00002214,What brand guidelines exist for social media posts,"ASSET00002357,ASSET00002603,ASSET00002763","ASSET00000618,ASSET00002386,ASSET00000562",empty_results,44,Resolved by adjusting embedding,2025-10-27 20:05:07.853910,True
INC000818,CONV00001993,Find high-resolution images for print materials,"ASSET00001887,ASSET00002219,ASSET00000226,ASSET00001634,ASSET00002141","ASSET00000654,ASSET00000942,ASSET00000835,ASSET00002317,ASSET00000790",wrong_filter,42,Resolved by adjusting filters,2025-10-27 22:05:07.853910,True
INC000819,CONV00000338,Search for video content related to product launches,"ASSET00000609,ASSET00001572","ASSET00002578,ASSET00001338,ASSET00000705",wrong_filter,28,Resolved by adjusting embedding,2025-10-28 00:05:07.853910,True
INC000820,CONV00000309,What assets are pending approval for the finance team,"ASSET00001485,ASSET00001656,ASSET00000176,ASSET00002377,ASSET00001386","ASSET00001524,ASSET00001089,ASSET00002164,ASSET00000262,ASSET00000907",incorrect_ranking,31,Resolved by adjusting embedding,2025-10-28 02:05:07.853910,True
INC000821,CONV00000628,Show me all assets created in the last week,"ASSET00001938,ASSET00001881,ASSET00000350,ASSET00000104","ASSET00002238,ASSET00001760,ASSET00001678,ASSET00001279,ASSET00000174",poor_relevance,67,Resolved by adjusting query,2025-10-28 04:05:07.853910,True
INC000822,CONV00000349,Search for video content related to product launches,"ASSET00001534,ASSET00001095",ASSET00000991,incorrect_ranking,39,Resolved by adjusting ranking,2025-10-28 06:05:07.853910,True
INC000823,CONV00001952,Find high-resolution images for print materials,"ASSET00001455,ASSET00000647","ASSET00002801,ASSET00002192",incorrect_ranking,69,Resolved by adjusting filters,2025-10-28 08:05:07.853910,True
INC000824,CONV00001908,Find templates used in email campaigns last month,ASSET00002184,ASSET00000509,empty_results,61,Resolved by adjusting embedding,2025-10-28 10:05:07.853910,True
INC000825,CONV00001099,What assets are pending approval for the finance team,ASSET00002287,"ASSET00002272,ASSET00000493,ASSET00002176",incorrect_ranking,56,Resolved by adjusting ranking,2025-10-28 12:05:07.853910,True
INC000826,CONV00002385,Show approved logos in SVG format,"ASSET00000909,ASSET00000241","ASSET00000497,ASSET00001170,ASSET00000024,ASSET00002640,ASSET00001120",empty_results,29,Resolved by adjusting filters,2025-10-28 14:05:07.853910,True
INC000827,CONV00002005,Find high-resolution images for print materials,"ASSET00000070,ASSET00001695,ASSET00000953","ASSET00001414,ASSET00001135,ASSET00000483,ASSET00002923",wrong_filter,73,Resolved by adjusting query,2025-10-28 16:05:07.853910,True
INC000828,CONV00002090,Show approved logos in SVG format,"ASSET00002941,ASSET00002506,ASSET00002309","ASSET00000344,ASSET00002098,ASSET00002606,ASSET00000868,ASSET00002812",incorrect_ranking,85,Resolved by adjusting embedding,2025-10-28 18:05:07.853910,True
INC000829,CONV00001296,Search for campaign assets tagged with digital,"ASSET00000238,ASSET00002561,ASSET00001545,ASSET00001550","ASSET00002720,ASSET00001083,ASSET00001546",poor_relevance,15,Resolved by adjusting ranking,2025-10-28 20:05:07.853910,True
INC000830,CONV00000864,Show approved logos in SVG format,"ASSET00002981,ASSET00001388","ASSET00000597,ASSET00002534,ASSET00001987,ASSET00000508,ASSET00000911",timeout,74,Resolved by adjusting ranking,2025-10-28 22:05:07.853910,True
INC000831,CONV00001557,Search for video content related to product launches,"ASSET00002095,ASSET00001133,ASSET00001961,ASSET00001959","ASSET00000643,ASSET00001690,ASSET00002221,ASSET00002536",timeout,78,Resolved by adjusting filters,2025-10-29 00:05:07.853910,False
INC000832,CONV00000100,What assets are pending approval for the finance team,ASSET00001587,"ASSET00001290,ASSET00001476,ASSET00001726,ASSET00000772,ASSET00001783",missing_context,52,Resolved by adjusting query,2025-10-29 02:05:07.853910,True
INC000833,CONV00000305,What assets are pending approval for the finance team,"ASSET00000489,ASSET00000788,ASSET00002773,ASSET00000115,ASSET00000209","ASSET00000845,ASSET00001589,ASSET00001312,ASSET00000890,ASSET00002220",wrong_filter,16,Resolved by adjusting ranking,2025-10-29 04:05:07.853910,True
INC000834,CONV00001347,Show approved logos in SVG format,ASSET00001433,ASSET00000550,embedding_mismatch,48,Resolved by adjusting filters,2025-10-29 06:05:07.853910,True
INC000835,CONV00001537,Find high-resolution images for print materials,"ASSET00000680,ASSET00000510","ASSET00002102,ASSET00001773,ASSET00001338",timeout,30,Resolved by adjusting filters,2025-10-29 08:05:07.853910,True
INC000836,CONV00001904,Find all approved marketing assets for our spring campaign,"ASSET00002806,ASSET00002111,ASSET00001529,ASSET00000455","ASSET00001458,ASSET00000223",missing_context,85,Resolved by adjusting embedding,2025-10-29 10:05:07.853910,True
INC000837,CONV00000248,Show me recent product images with high engagement,"ASSET00002623,ASSET00001834,ASSET00000414","ASSET00001237,ASSET00002428,ASSET00000954",incorrect_ranking,36,Resolved by adjusting ranking,2025-10-29 12:05:07.853910,True
INC000838,CONV00000095,What brand guidelines exist for social media posts,ASSET00002350,ASSET00002305,timeout,68,Resolved by adjusting ranking,2025-10-29 14:05:07.853910,True
INC000839,CONV00002179,Find all approved marketing assets for our spring campaign,"ASSET00002583,ASSET00000651","ASSET00001483,ASSET00001249,ASSET00000615,ASSET00000356",timeout,58,Resolved by adjusting embedding,2025-10-29 16:05:07.853910,True
INC000840,CONV00001547,Find high-resolution images for print materials,ASSET00000814,"ASSET00000228,ASSET00002013,ASSET00002781,ASSET00000547,ASSET00002894",incorrect_ranking,47,Resolved by adjusting embedding,2025-10-29 18:05:07.853910,False
INC000841,CONV00001960,Find all approved marketing assets for our spring campaign,"ASSET00001770,ASSET00001712","ASSET00001251,ASSET00000059,ASSET00001479,ASSET00000478,ASSET00000918",empty_results,30,Resolved by adjusting filters,2025-10-29 20:05:07.853910,False
INC000842,CONV00000828,Find all approved marketing assets for our spring campaign,"ASSET00002111,ASSET00000457,ASSET00001577","ASSET00001085,ASSET00000577,ASSET00001730,ASSET00001383,ASSET00001407",wrong_filter,71,Resolved by adjusting ranking,2025-10-29 22:05:07.853910,True
INC000843,CONV00001006,Show me recent product images with high engagement,"ASSET00002524,ASSET00000420,ASSET00002561,ASSET00000312,ASSET00001779","ASSET00002589,ASSET00002471",timeout,33,Resolved by adjusting ranking,2025-10-30 00:05:07.853910,True
INC000844,CONV00000130,Search for video content related to product launches,"ASSET00002216,ASSET00000162,ASSET00002657,ASSET00001763,ASSET00000528",ASSET00000168,embedding_mismatch,72,Resolved by adjusting ranking,2025-10-30 02:05:07.853910,True
INC000845,CONV00000842,What assets are pending approval for the finance team,"ASSET00001293,ASSET00000289,ASSET00001300,ASSET00000978","ASSET00002582,ASSET00002832,ASSET00002224,ASSET00001814",poor_relevance,16,Resolved by adjusting ranking,2025-10-30 04:05:07.853910,True
INC000846,CONV00002320,Find high-resolution images for print materials,"ASSET00001145,ASSET00001423,ASSET00001279,ASSET00000965","ASSET00000368,ASSET00000120",embedding_mismatch,74,Resolved by adjusting filters,2025-10-30 06:05:07.853910,False
INC000847,CONV00000953,Find templates used in email campaigns last month,"ASSET00000878,ASSET00000152,ASSET00002973","ASSET00001897,ASSET00002572,ASSET00000386,ASSET00001159",poor_relevance,55,Resolved by adjusting filters,2025-10-30 08:05:07.853910,True
INC000848,CONV00001154,Search for campaign assets tagged with digital,ASSET00001225,"ASSET00002135,ASSET00002070,ASSET00002008",poor_relevance,19,Resolved by adjusting query,2025-10-30 10:05:07.853910,True
INC000849,CONV00000318,Search for video content related to product launches,"ASSET00001886,ASSET00001456,ASSET00002614,ASSET00000860","ASSET00001816,ASSET00001916",embedding_mismatch,88,Resolved by adjusting ranking,2025-10-30 12:05:07.853910,True
INC000850,CONV00002086,Search for campaign assets tagged with digital,ASSET00001354,"ASSET00001166,ASSET00002673,ASSET00001836,ASSET00000258",empty_results,58,Resolved by adjusting ranking,2025-10-30 14:05:07.853910,True
INC000851,CONV00001784,Search for video content related to product launches,ASSET00002278,"ASSET00001864,ASSET00001677,ASSET00000690,ASSET00000596",wrong_filter,59,Resolved by adjusting query,2025-10-30 16:05:07.853910,False
INC000852,CONV00002454,Search for video content related to product launches,"ASSET00002319,ASSET00000278,ASSET00002032,ASSET00000338","ASSET00002557,ASSET00002063,ASSET00002523,ASSET00002902,ASSET00001921",embedding_mismatch,29,Resolved by adjusting query,2025-10-30 18:05:07.853910,True
INC000853,CONV00001673,Find templates used in email campaigns last month,"ASSET00001115,ASSET00002066,ASSET00002704,ASSET00001869,ASSET00002212","ASSET00002917,ASSET00001493,ASSET00002596,ASSET00001210,ASSET00000683",empty_results,79,Resolved by adjusting embedding,2025-10-30 20:05:07.853910,True
INC000854,CONV00001732,Find all approved marketing assets for our spring campaign,"ASSET00002209,ASSET00002009,ASSET00001153,ASSET00002301","ASSET00000419,ASSET00002260",embedding_mismatch,30,Resolved by adjusting ranking,2025-10-30 22:05:07.853910,True
INC000855,CONV00001011,Find templates used in email campaigns last month,"ASSET00001045,ASSET00001514,ASSET00001530","ASSET00002851,ASSET00001823,ASSET00000167,ASSET00001787,ASSET00001930",embedding_mismatch,47,Resolved by adjusting query,2025-10-31 00:05:07.853910,True
INC000856,CONV00000724,Show me recent product images with high engagement,"ASSET00002353,ASSET00001129","ASSET00002954,ASSET00001249,ASSET00001946",incorrect_ranking,48,Resolved by adjusting ranking,2025-10-31 02:05:07.853910,True
INC000857,CONV00001263,Show approved logos in SVG format,"ASSET00001452,ASSET00000459,ASSET00000516","ASSET00000003,ASSET00001674",incorrect_ranking,77,Resolved by adjusting query,2025-10-31 04:05:07.853910,True
INC000858,CONV00000904,Search for video content related to product launches,ASSET00002585,"ASSET00001933,ASSET00000176,ASSET00000722,ASSET00002066",poor_relevance,55,Resolved by adjusting filters,2025-10-31 06:05:07.853910,True
INC000859,CONV00001412,Find high-resolution images for print materials,"ASSET00002890,ASSET00002482,ASSET00000891,ASSET00002587","ASSET00001443,ASSET00001149",wrong_filter,36,Resolved by adjusting embedding,2025-10-31 08:05:07.853910,True
INC000860,CONV00000261,Find templates used in email campaigns last month,"ASSET00002301,ASSET00001030,ASSET00001695,ASSET00000328","ASSET00001743,ASSET00000464",empty_results,32,Resolved by adjusting filters,2025-10-31 10:05:07.853910,False
INC000861,CONV00002166,Search for video content related to product launches,"ASSET00000179,ASSET00000010","ASSET00002223,ASSET00001852,ASSET00001433",embedding_mismatch,48,Resolved by adjusting filters,2025-10-31 12:05:07.853910,True
INC000862,CONV00001647,Find high-resolution images for print materials,"ASSET00002593,ASSET00001707,ASSET00001606","ASSET00000081,ASSET00000117,ASSET00002849,ASSET00000296",missing_context,56,Resolved by adjusting filters,2025-10-31 14:05:07.853910,True
INC000863,CONV00001105,Search for campaign assets tagged with digital,"ASSET00000417,ASSET00000949,ASSET00000421,ASSET00002970,ASSET00002426","ASSET00001291,ASSET00001643",missing_context,28,Resolved by adjusting query,2025-10-31 16:05:07.853910,False
INC000864,CONV00000868,Search for video content related to product launches,"ASSET00001351,ASSET00002190",ASSET00002454,timeout,81,Resolved by adjusting embedding,2025-10-31 18:05:07.853910,True
INC000865,CONV00000739,Find templates used in email campaigns last month,"ASSET00001603,ASSET00002469,ASSET00001438,ASSET00000101,ASSET00001798","ASSET00002877,ASSET00002422,ASSET00002707,ASSET00000384",poor_relevance,75,Resolved by adjusting filters,2025-10-31 20:05:07.853910,True
INC000866,CONV00001406,Find all approved marketing assets for our spring campaign,"ASSET00000994,ASSET00002009,ASSET00002738","ASSET00000425,ASSET00000816,ASSET00002682,ASSET00001672,ASSET00000577",timeout,44,Resolved by adjusting embedding,2025-10-31 22:05:07.853910,True
INC000867,CONV00002060,Search for video content related to product launches,"ASSET00002984,ASSET00001507,ASSET00000859","ASSET00002951,ASSET00001007,ASSET00001646,ASSET00002734,ASSET00001549",wrong_filter,71,Resolved by adjusting query,2025-11-01 00:05:07.853910,True
INC000868,CONV00001423,Show me all assets created in the last week,"ASSET00000459,ASSET00000126,ASSET00002385","ASSET00001788,ASSET00000839,ASSET00002987",poor_relevance,62,Resolved by adjusting query,2025-11-01 02:05:07.853910,True
INC000869,CONV00000125,Show me all assets created in the last week,"ASSET00001534,ASSET00001394",ASSET00002864,wrong_filter,44,Resolved by adjusting embedding,2025-11-01 04:05:07.853910,True
INC000870,CONV00001674,Search for video content related to product launches,"ASSET00000964,ASSET00000806,ASSET00001163","ASSET00001563,ASSET00002186,ASSET00000923,ASSET00002329,ASSET00000623",timeout,81,Resolved by adjusting query,2025-11-01 06:05:07.853910,False
INC000871,CONV00001234,Show me all assets created in the last week,"ASSET00002799,ASSET00002442,ASSET00001833","ASSET00001545,ASSET00001944,ASSET00002049",missing_context,75,Resolved by adjusting filters,2025-11-01 08:05:07.853910,False
INC000872,CONV00001225,What brand guidelines exist for social media posts,"ASSET00000427,ASSET00000278,ASSET00000381","ASSET00000309,ASSET00002072,ASSET00000334,ASSET00002254",missing_context,28,Resolved by adjusting filters,2025-11-01 10:05:07.853910,True
INC000873,CONV00001123,Find high-resolution images for print materials,"ASSET00000084,ASSET00000348,ASSET00000867,ASSET00002102,ASSET00000951","ASSET00002833,ASSET00000187,ASSET00002860,ASSET00002217",wrong_filter,54,Resolved by adjusting ranking,2025-11-01 12:05:07.853910,True
INC000874,CONV00000315,What assets are pending approval for the finance team,ASSET00002803,"ASSET00002070,ASSET00000197",embedding_mismatch,55,Resolved by adjusting embedding,2025-11-01 14:05:07.853910,False
INC000875,CONV00000929,What assets are pending approval for the finance team,"ASSET00002418,ASSET00002519",ASSET00001506,embedding_mismatch,47,Resolved by adjusting filters,2025-11-01 16:05:07.853910,True
INC000876,CONV00000285,Find all approved marketing assets for our spring campaign,"ASSET00002912,ASSET00002694,ASSET00002133","ASSET00002845,ASSET00001311",wrong_filter,71,Resolved by adjusting embedding,2025-11-01 18:05:07.853910,False
INC000877,CONV00000610,Find high-resolution images for print materials,"ASSET00002091,ASSET00000903,ASSET00002665,ASSET00002441","ASSET00000671,ASSET00002039,ASSET00002755,ASSET00002081",poor_relevance,44,Resolved by adjusting filters,2025-11-01 20:05:07.853910,False
INC000878,CONV00000914,What brand guidelines exist for social media posts,ASSET00002144,"ASSET00001743,ASSET00001330,ASSET00000167,ASSET00000720",empty_results,88,Resolved by adjusting filters,2025-11-01 22:05:07.853910,True
INC000879,CONV00002200,Search for video content related to product launches,"ASSET00000497,ASSET00001326,ASSET00002850",ASSET00001459,missing_context,85,Resolved by adjusting embedding,2025-11-02 00:05:07.853910,False
INC000880,CONV00001966,Find all approved marketing assets for our spring campaign,ASSET00000650,"ASSET00000690,ASSET00000356,ASSET00000282,ASSET00001209,ASSET00000030",embedding_mismatch,68,Resolved by adjusting ranking,2025-11-02 02:05:07.853910,True
INC000881,CONV00000453,What brand guidelines exist for social media posts,"ASSET00000053,ASSET00001231,ASSET00002087","ASSET00002945,ASSET00001151,ASSET00001894",poor_relevance,22,Resolved by adjusting query,2025-11-02 04:05:07.853910,True
INC000882,CONV00002225,Search for video content related to product launches,ASSET00000392,"ASSET00002544,ASSET00001657",incorrect_ranking,35,Resolved by adjusting query,2025-11-02 06:05:07.853910,False
INC000883,CONV00001447,Show approved logos in SVG format,ASSET00001277,"ASSET00000211,ASSET00000917,ASSET00002088,ASSET00002598,ASSET00001842",wrong_filter,18,Resolved by adjusting filters,2025-11-02 08:05:07.853910,True
INC000884,CONV00000584,Show me all assets created in the last week,"ASSET00001838,ASSET00001973",ASSET00002222,missing_context,75,Resolved by adjusting filters,2025-11-02 10:05:07.853910,True
INC000885,CONV00002436,Find templates used in email campaigns last month,ASSET00001139,"ASSET00000628,ASSET00001019,ASSET00002977,ASSET00001059",timeout,22,Resolved by adjusting query,2025-11-02 12:05:07.853910,True
INC000886,CONV00000275,Find templates used in email campaigns last month,"ASSET00002158,ASSET00001618",ASSET00002862,missing_context,43,Resolved by adjusting embedding,2025-11-02 14:05:07.853910,True
INC000887,CONV00001714,Find high-resolution images for print materials,"ASSET00000238,ASSET00000652,ASSET00000938","ASSET00000887,ASSET00002287,ASSET00001256",wrong_filter,52,Resolved by adjusting embedding,2025-11-02 16:05:07.853910,True
INC000888,CONV00000883,Show approved logos in SVG format,"ASSET00001355,ASSET00001849,ASSET00002074",ASSET00001866,timeout,64,Resolved by adjusting embedding,2025-11-02 18:05:07.853910,False
INC000889,CONV00002461,Show me all assets created in the last week,"ASSET00001337,ASSET00002042,ASSET00000496","ASSET00001007,ASSET00000727,ASSET00000544,ASSET00001393",timeout,38,Resolved by adjusting filters,2025-11-02 20:05:07.853910,True
INC000890,CONV00002360,Show me recent product images with high engagement,"ASSET00000885,ASSET00002043,ASSET00002919,ASSET00001323,ASSET00000075","ASSET00000527,ASSET00000754",incorrect_ranking,52,Resolved by adjusting ranking,2025-11-02 22:05:07.853910,True
INC000891,CONV00001103,Find all approved marketing assets for our spring campaign,"ASSET00001822,ASSET00002455",ASSET00000308,wrong_filter,68,Resolved by adjusting embedding,2025-11-03 00:05:07.853910,True
INC000892,CONV00001357,Show me all assets created in the last week,"ASSET00002996,ASSET00002029,ASSET00001732,ASSET00001818","ASSET00002506,ASSET00002652",embedding_mismatch,60,Resolved by adjusting filters,2025-11-03 02:05:07.853910,True
INC000893,CONV00001633,What assets are pending approval for the finance team,ASSET00002761,"ASSET00000239,ASSET00002147,ASSET00001859",wrong_filter,29,Resolved by adjusting embedding,2025-11-03 04:05:07.853910,True
INC000894,CONV00000910,Find all approved marketing assets for our spring campaign,ASSET00002757,"ASSET00000642,ASSET00000187",embedding_mismatch,69,Resolved by adjusting query,2025-11-03 06:05:07.853910,True
INC000895,CONV00002189,Search for video content related to product launches,ASSET00001918,"ASSET00002359,ASSET00000719,ASSET00002619",missing_context,64,Resolved by adjusting query,2025-11-03 08:05:07.853910,True
INC000896,CONV00000988,Show approved logos in SVG format,"ASSET00002766,ASSET00000058,ASSET00000622,ASSET00000700,ASSET00002025","ASSET00002064,ASSET00001498,ASSET00000493,ASSET00002675,ASSET00002108",wrong_filter,66,Resolved by adjusting query,2025-11-03 10:05:07.853910,True
INC000897,CONV00000019,What assets are pending approval for the finance team,"ASSET00001716,ASSET00000904","ASSET00000370,ASSET00001385,ASSET00001458",timeout,45,Resolved by adjusting ranking,2025-11-03 12:05:07.853910,True
INC000898,CONV00001364,Find all approved marketing assets for our spring campaign,"ASSET00001289,ASSET00002715","ASSET00000945,ASSET00000777,ASSET00000766,ASSET00001560,ASSET00000170",timeout,39,Resolved by adjusting filters,2025-11-03 14:05:07.853910,True
INC000899,CONV00000686,What assets are pending approval for the finance team,"ASSET00002248,ASSET00002048,ASSET00000252",ASSET00001956,missing_context,33,Resolved by adjusting filters,2025-11-03 16:05:07.853910,False
INC000900,CONV00000242,Show me all assets created in the last week,"ASSET00000837,ASSET00002035,ASSET00001615,ASSET00000640,ASSET00000111","ASSET00002821,ASSET00000022,ASSET00001630",timeout,39,Resolved by adjusting ranking,2025-11-03 18:05:07.853910,False
