asset_id,asset_name,asset_description,asset_type,brand_name,customer_account_id,tags,file_format,created_date,last_modified,usage_count,approval_status,content_category
ASSET00002593,Marketing Template 2593,Customizable marketing template with brand colors and typography,template,Brand Beta,CUST000188,"social,campaign",png,2025-07-20 14:03:07.853910,2025-10-16 06:29:36.853910,333,approved,internal
ASSET00002594,Video Ad 2594,Event promotional poster with compelling visuals and clear call-to-action,template,Brand Gamma,CUST000061,marketing,pdf,2025-08-14 17:02:33.853910,2025-10-20 05:24:59.853910,38,pending,social
ASSET00002595,Campaign Banner 2595,Professional product photography showcasing key features and benefits,document,Brand Delta,CUST000024,"marketing,product,digital",mp4,2025-10-06 18:00:44.853910,2025-08-01 05:23:28.853910,476,pending,social
ASSET00002596,Product Demo 2596,"Complete brand identity guidelines including logos, colors, and usage rules",audio,Brand Omega,CUST000083,"marketing,product",svg,2025-09-12 03:06:24.853910,2025-09-23 06:38:15.853910,90,approved,social
ASSET00002597,Brand Logo 2597,Comprehensive product demonstration video with detailed feature walkthrough,document,Brand Omega,CUST000152,"product,brand,social",mp3,2025-08-15 02:49:51.853910,2025-10-25 23:34:45.853910,312,pending,brand_guidelines
ASSET00002598,Email Header 2598,Dynamic video advertisement highlighting product value proposition,logo,Brand Gamma,CUST000037,"brand,campaign",mp4,2025-10-11 16:29:29.853910,2025-10-15 16:42:22.853910,58,approved,marketing
ASSET00002599,Campaign Banner 2599,Comprehensive product demonstration video with detailed feature walkthrough,template,Brand Omega,CUST000076,brand,mp4,2025-07-31 15:01:32.853910,2025-10-04 15:21:57.853910,72,approved,marketing
ASSET00002600,Social Post 2600,Engaging social media content designed for maximum audience engagement,template,Brand Gamma,CUST000143,digital,pdf,2025-07-22 03:23:04.853910,2025-10-04 12:59:13.853910,18,approved,brand_guidelines
ASSET00002601,Campaign Banner 2601,Event promotional poster with compelling visuals and clear call-to-action,video,Brand Beta,CUST000165,"social,marketing",jpg,2025-08-27 21:37:14.853910,2025-10-06 13:01:07.853910,373,approved,campaign
ASSET00002602,Brand Guidelines 2602,Dynamic video advertisement highlighting product value proposition,video,Brand Alpha,CUST000029,campaign,mp4,2025-09-26 04:20:42.853910,2025-07-16 04:03:02.853910,297,approved,product
ASSET00002603,Product Demo 2603,Event promotional poster with compelling visuals and clear call-to-action,document,Brand Beta,CUST000006,social,psd,2025-09-19 01:44:34.853910,2025-09-14 06:08:42.853910,8,approved,marketing
ASSET00002604,Video Ad 2604,Comprehensive product demonstration video with detailed feature walkthrough,audio,Brand Beta,CUST000191,marketing,pdf,2025-11-01 18:39:21.853910,2025-11-02 10:30:22.853910,317,draft,social
ASSET00002605,Social Post 2605,Comprehensive product demonstration video with detailed feature walkthrough,template,Brand Alpha,CUST000180,product,mp3,2025-07-26 20:28:12.853910,2025-08-21 19:09:42.853910,361,approved,internal
ASSET00002606,Brand Logo 2606,Dynamic video advertisement highlighting product value proposition,video,Brand Beta,CUST000139,"product,social,brand",svg,2025-07-23 10:28:52.853910,2025-11-11 12:12:36.853910,325,approved,campaign
ASSET00002607,Event Poster 2607,Email header design optimized for various email clients and devices,audio,Brand Beta,CUST000126,"digital,social",png,2025-10-21 21:38:13.853910,2025-09-20 11:39:35.853910,132,approved,product
ASSET00002608,Social Post 2608,Email header design optimized for various email clients and devices,audio,Brand Omega,CUST000200,"brand,digital",psd,2025-07-15 05:22:54.853910,2025-08-24 03:00:18.853910,127,pending,social
ASSET00002609,Social Post 2609,Eye-catching campaign banner optimized for web and mobile platforms,logo,Brand Beta,CUST000123,"marketing,social,brand",png,2025-10-04 19:28:41.853910,2025-07-22 04:05:28.853910,93,approved,product
ASSET00002610,Brand Logo 2610,Customizable marketing template with brand colors and typography,image,Brand Alpha,CUST000169,product,mp3,2025-08-18 08:52:37.853910,2025-10-24 18:33:11.853910,206,approved,marketing
ASSET00002611,Brand Guidelines 2611,Customizable marketing template with brand colors and typography,audio,Brand Omega,CUST000003,marketing,png,2025-09-28 03:21:25.853910,2025-09-17 16:37:17.853910,363,pending,internal
ASSET00002612,Email Header 2612,High-resolution brand logo for digital and print use with transparent background,template,Brand Gamma,CUST000144,"brand,marketing",pdf,2025-10-18 10:24:36.853910,2025-08-16 04:44:57.853910,394,approved,campaign
ASSET00002613,Social Post 2613,Email header design optimized for various email clients and devices,logo,Brand Beta,CUST000109,"digital,brand,product",jpg,2025-08-13 09:20:35.853910,2025-08-05 01:17:04.853910,487,approved,marketing
ASSET00002614,Social Post 2614,Eye-catching campaign banner optimized for web and mobile platforms,image,Brand Gamma,CUST000168,marketing,mp3,2025-10-08 19:14:40.853910,2025-10-15 10:30:15.853910,7,approved,marketing
ASSET00002615,Marketing Template 2615,Customizable marketing template with brand colors and typography,image,Brand Beta,CUST000073,product,ai,2025-09-04 06:19:31.853910,2025-10-19 09:55:53.853910,398,draft,social
ASSET00002616,Video Ad 2616,Comprehensive product demonstration video with detailed feature walkthrough,image,Brand Alpha,CUST000048,"brand,product",ai,2025-08-09 22:07:22.853910,2025-09-20 09:14:09.853910,139,rejected,internal
ASSET00002617,Campaign Banner 2617,Customizable marketing template with brand colors and typography,logo,Brand Alpha,CUST000187,marketing,mp3,2025-10-22 01:32:57.853910,2025-11-03 20:07:35.853910,308,approved,product
ASSET00002618,Brand Guidelines 2618,Comprehensive product demonstration video with detailed feature walkthrough,video,Brand Beta,CUST000176,"campaign,marketing",png,2025-08-31 12:48:04.853910,2025-07-21 10:25:11.853910,233,approved,internal
ASSET00002619,Product Shot 2619,Eye-catching campaign banner optimized for web and mobile platforms,document,Brand Beta,CUST000077,digital,ai,2025-11-06 05:39:56.853910,2025-11-08 08:04:11.853910,233,rejected,marketing
ASSET00002620,Event Poster 2620,Eye-catching campaign banner optimized for web and mobile platforms,video,Brand Omega,CUST000082,"campaign,brand,product",mp3,2025-08-20 09:12:30.853910,2025-08-29 09:26:33.853910,199,approved,marketing
ASSET00002621,Brand Logo 2621,Comprehensive product demonstration video with detailed feature walkthrough,audio,Brand Beta,CUST000010,"social,campaign",pdf,2025-07-26 10:41:46.853910,2025-10-12 11:10:42.853910,424,draft,campaign
ASSET00002622,Event Poster 2622,Comprehensive product demonstration video with detailed feature walkthrough,template,Brand Delta,CUST000068,"campaign,marketing,digital",pdf,2025-09-03 11:39:04.853910,2025-09-29 10:04:44.853910,306,rejected,product
ASSET00002623,Video Ad 2623,"Complete brand identity guidelines including logos, colors, and usage rules",video,Brand Gamma,CUST000147,social,mp4,2025-09-02 15:49:09.853910,2025-10-01 19:59:25.853910,310,approved,brand_guidelines
ASSET00002624,Product Shot 2624,Eye-catching campaign banner optimized for web and mobile platforms,document,Brand Gamma,CUST000174,campaign,jpg,2025-09-24 13:41:15.853910,2025-11-02 12:01:43.853910,74,approved,campaign
ASSET00002625,Product Demo 2625,High-resolution brand logo for digital and print use with transparent background,image,Brand Beta,CUST000077,"digital,product",mp4,2025-08-30 19:28:43.853910,2025-11-06 10:14:53.853910,401,approved,brand_guidelines
ASSET00002626,Social Post 2626,Professional product photography showcasing key features and benefits,image,Brand Alpha,CUST000090,social,svg,2025-10-19 02:03:45.853910,2025-07-20 02:05:30.853910,360,approved,campaign
ASSET00002627,Marketing Template 2627,Engaging social media content designed for maximum audience engagement,template,Brand Delta,CUST000048,digital,psd,2025-08-31 04:06:25.853910,2025-08-09 00:35:25.853910,192,rejected,internal
ASSET00002628,Product Shot 2628,Customizable marketing template with brand colors and typography,video,Brand Delta,CUST000164,"brand,product,social",svg,2025-09-14 21:45:06.853910,2025-09-08 16:15:29.853910,437,pending,marketing
ASSET00002629,Marketing Template 2629,Eye-catching campaign banner optimized for web and mobile platforms,video,Brand Delta,CUST000071,campaign,mp3,2025-11-08 14:18:28.853910,2025-08-23 17:22:09.853910,460,draft,marketing
ASSET00002630,Email Header 2630,Email header design optimized for various email clients and devices,audio,Brand Delta,CUST000142,"digital,campaign,brand",png,2025-09-22 07:22:06.853910,2025-09-07 16:55:16.853910,190,approved,marketing
ASSET00002631,Email Header 2631,Customizable marketing template with brand colors and typography,template,Brand Omega,CUST000158,"product,brand,digital",ai,2025-08-07 05:49:06.853910,2025-08-11 20:44:47.853910,248,approved,brand_guidelines
ASSET00002632,Video Ad 2632,"Complete brand identity guidelines including logos, colors, and usage rules",audio,Brand Gamma,CUST000022,"brand,product",svg,2025-11-05 06:37:29.853910,2025-07-30 23:05:34.853910,126,approved,social
ASSET00002633,Brand Guidelines 2633,Dynamic video advertisement highlighting product value proposition,image,Brand Gamma,CUST000110,"product,brand,social",ai,2025-11-02 18:55:37.853910,2025-09-07 13:09:24.853910,483,pending,social
ASSET00002634,Product Demo 2634,Event promotional poster with compelling visuals and clear call-to-action,document,Brand Gamma,CUST000072,brand,jpg,2025-07-15 23:11:40.853910,2025-10-27 18:35:30.853910,160,pending,brand_guidelines
ASSET00002635,Brand Guidelines 2635,High-resolution brand logo for digital and print use with transparent background,logo,Brand Delta,CUST000179,"campaign,brand,marketing",pdf,2025-11-02 18:18:18.853910,2025-09-09 12:18:12.853910,337,approved,brand_guidelines
ASSET00002636,Marketing Template 2636,Event promotional poster with compelling visuals and clear call-to-action,audio,Brand Delta,CUST000016,"marketing,campaign,product",pdf,2025-08-05 11:08:57.853910,2025-08-25 01:22:27.853910,182,approved,product
ASSET00002637,Brand Guidelines 2637,Professional product photography showcasing key features and benefits,audio,Brand Gamma,CUST000048,brand,svg,2025-08-27 03:32:01.853910,2025-10-05 22:10:29.853910,261,rejected,internal
ASSET00002638,Social Post 2638,Dynamic video advertisement highlighting product value proposition,logo,Brand Alpha,CUST000084,"campaign,marketing,social",mp3,2025-08-23 02:24:57.853910,2025-09-06 21:49:02.853910,448,approved,campaign
ASSET00002639,Event Poster 2639,Comprehensive product demonstration video with detailed feature walkthrough,logo,Brand Alpha,CUST000108,"social,marketing,campaign",jpg,2025-08-13 09:13:16.853910,2025-09-16 07:37:04.853910,43,pending,product
ASSET00002640,Email Header 2640,Eye-catching campaign banner optimized for web and mobile platforms,template,Brand Alpha,CUST000155,brand,psd,2025-08-05 09:34:02.853910,2025-10-14 00:42:45.853910,149,draft,marketing
ASSET00002641,Campaign Banner 2641,Customizable marketing template with brand colors and typography,image,Brand Omega,CUST000065,"campaign,marketing,brand",png,2025-11-02 22:35:21.853910,2025-09-23 03:42:39.853910,226,draft,product
ASSET00002642,Product Shot 2642,"Complete brand identity guidelines including logos, colors, and usage rules",logo,Brand Delta,CUST000021,"social,product,marketing",pdf,2025-07-27 23:59:09.853910,2025-09-24 03:05:36.853910,19,draft,campaign
ASSET00002643,Marketing Template 2643,Engaging social media content designed for maximum audience engagement,logo,Brand Gamma,CUST000096,"brand,marketing",psd,2025-10-03 08:23:56.853910,2025-08-17 00:28:28.853910,242,approved,brand_guidelines
ASSET00002644,Product Shot 2644,Engaging social media content designed for maximum audience engagement,audio,Brand Gamma,CUST000030,product,psd,2025-10-31 21:17:32.853910,2025-08-26 22:38:24.853910,75,pending,product
ASSET00002645,Brand Guidelines 2645,Email header design optimized for various email clients and devices,audio,Brand Alpha,CUST000127,"brand,social,marketing",ai,2025-09-21 23:20:32.853910,2025-07-27 00:04:34.853910,130,pending,campaign
ASSET00002646,Campaign Banner 2646,Eye-catching campaign banner optimized for web and mobile platforms,image,Brand Beta,CUST000121,"digital,brand",mp4,2025-10-22 07:08:16.853910,2025-08-16 12:27:30.853910,112,approved,internal
ASSET00002647,Social Post 2647,Comprehensive product demonstration video with detailed feature walkthrough,video,Brand Delta,CUST000035,"marketing,digital,brand",ai,2025-08-07 08:02:27.853910,2025-10-22 19:49:05.853910,395,approved,marketing
ASSET00002648,Video Ad 2648,Customizable marketing template with brand colors and typography,video,Brand Beta,CUST000081,"product,social",mp4,2025-11-10 23:25:52.853910,2025-08-10 02:02:49.853910,448,approved,product
ASSET00002649,Product Demo 2649,Engaging social media content designed for maximum audience engagement,audio,Brand Delta,CUST000152,"campaign,product,digital",mp4,2025-08-10 08:50:14.853910,2025-09-08 08:30:02.853910,87,approved,internal
ASSET00002650,Brand Guidelines 2650,Email header design optimized for various email clients and devices,document,Brand Alpha,CUST000051,"brand,digital,marketing",svg,2025-10-16 04:27:36.853910,2025-10-03 19:07:41.853910,323,pending,brand_guidelines
ASSET00002651,Event Poster 2651,Comprehensive product demonstration video with detailed feature walkthrough,audio,Brand Omega,CUST000034,"brand,product",psd,2025-11-10 08:04:29.853910,2025-09-28 21:57:56.853910,421,pending,marketing
ASSET00002652,Email Header 2652,Eye-catching campaign banner optimized for web and mobile platforms,document,Brand Delta,CUST000095,campaign,mp4,2025-10-14 08:24:16.853910,2025-07-31 00:26:52.853910,295,rejected,campaign
ASSET00002653,Product Demo 2653,Customizable marketing template with brand colors and typography,audio,Brand Delta,CUST000162,"social,campaign,marketing",ai,2025-08-25 19:11:47.853910,2025-08-18 01:05:36.853910,220,pending,product
ASSET00002654,Event Poster 2654,Email header design optimized for various email clients and devices,image,Brand Delta,CUST000194,"campaign,social,marketing",ai,2025-10-20 16:21:05.853910,2025-08-18 21:42:56.853910,335,approved,campaign
ASSET00002655,Video Ad 2655,Eye-catching campaign banner optimized for web and mobile platforms,logo,Brand Alpha,CUST000165,"campaign,digital,brand",pdf,2025-08-10 21:35:11.853910,2025-09-15 16:27:17.853910,468,approved,internal
ASSET00002656,Email Header 2656,Eye-catching campaign banner optimized for web and mobile platforms,document,Brand Omega,CUST000058,"social,digital,marketing",mp4,2025-08-26 01:34:22.853910,2025-09-25 00:23:47.853910,433,approved,marketing
ASSET00002657,Email Header 2657,Email header design optimized for various email clients and devices,video,Brand Delta,CUST000029,"social,campaign",ai,2025-08-08 05:45:52.853910,2025-08-26 11:47:18.853910,94,approved,product
ASSET00002658,Product Demo 2658,Customizable marketing template with brand colors and typography,document,Brand Omega,CUST000051,"digital,social",psd,2025-10-30 04:48:03.853910,2025-10-17 16:09:44.853910,181,pending,brand_guidelines
ASSET00002659,Event Poster 2659,Dynamic video advertisement highlighting product value proposition,audio,Brand Omega,CUST000098,digital,mp4,2025-08-08 02:20:23.853910,2025-10-20 09:08:53.853910,482,approved,internal
ASSET00002660,Product Demo 2660,Email header design optimized for various email clients and devices,audio,Brand Omega,CUST000169,"digital,marketing",pdf,2025-08-23 08:40:24.853910,2025-10-22 16:47:06.853910,13,pending,marketing
ASSET00002661,Event Poster 2661,Event promotional poster with compelling visuals and clear call-to-action,image,Brand Delta,CUST000077,"brand,campaign,marketing",pdf,2025-08-07 16:04:32.853910,2025-10-31 15:51:51.853910,23,approved,product
ASSET00002662,Product Shot 2662,Customizable marketing template with brand colors and typography,image,Brand Beta,CUST000030,"brand,social,marketing",png,2025-11-09 12:13:13.853910,2025-09-20 05:02:24.853910,93,approved,social
ASSET00002663,Event Poster 2663,Email header design optimized for various email clients and devices,audio,Brand Beta,CUST000136,"social,product",png,2025-11-02 09:14:14.853910,2025-08-16 06:38:43.853910,42,pending,internal
ASSET00002664,Product Demo 2664,Event promotional poster with compelling visuals and clear call-to-action,template,Brand Delta,CUST000091,"product,brand,campaign",mp4,2025-10-12 02:15:10.853910,2025-08-06 10:08:22.853910,237,pending,social
ASSET00002665,Social Post 2665,Customizable marketing template with brand colors and typography,image,Brand Beta,CUST000001,"marketing,brand,product",pdf,2025-10-10 13:09:02.853910,2025-08-28 18:46:14.853910,491,rejected,brand_guidelines
ASSET00002666,Brand Guidelines 2666,Email header design optimized for various email clients and devices,audio,Brand Gamma,CUST000121,"marketing,campaign,product",jpg,2025-09-17 17:35:58.853910,2025-08-29 14:02:23.853910,98,approved,internal
ASSET00002667,Marketing Template 2667,Email header design optimized for various email clients and devices,document,Brand Gamma,CUST000145,marketing,mp4,2025-09-15 15:50:39.853910,2025-09-25 02:30:36.853910,378,approved,internal
ASSET00002668,Social Post 2668,Comprehensive product demonstration video with detailed feature walkthrough,audio,Brand Omega,CUST000079,campaign,jpg,2025-09-22 20:36:11.853910,2025-09-08 21:43:20.853910,87,approved,product
ASSET00002669,Brand Guidelines 2669,Dynamic video advertisement highlighting product value proposition,video,Brand Alpha,CUST000047,"marketing,product",ai,2025-08-24 16:58:15.853910,2025-08-27 18:56:42.853910,419,pending,social
ASSET00002670,Brand Guidelines 2670,High-resolution brand logo for digital and print use with transparent background,audio,Brand Delta,CUST000060,"campaign,digital",pdf,2025-09-18 09:35:22.853910,2025-08-28 18:20:25.853910,15,pending,campaign
ASSET00002671,Event Poster 2671,Event promotional poster with compelling visuals and clear call-to-action,image,Brand Delta,CUST000115,"campaign,social,marketing",png,2025-08-21 14:33:37.853910,2025-10-14 10:30:23.853910,305,approved,brand_guidelines
ASSET00002672,Campaign Banner 2672,High-resolution brand logo for digital and print use with transparent background,document,Brand Delta,CUST000168,social,ai,2025-09-01 04:45:38.853910,2025-07-31 20:37:12.853910,128,pending,campaign
ASSET00002673,Video Ad 2673,Dynamic video advertisement highlighting product value proposition,video,Brand Alpha,CUST000150,"product,social",mp4,2025-09-04 16:57:33.853910,2025-10-24 05:42:01.853910,196,approved,internal
ASSET00002674,Video Ad 2674,High-resolution brand logo for digital and print use with transparent background,template,Brand Gamma,CUST000160,"marketing,digital",png,2025-08-22 07:00:22.853910,2025-07-15 06:33:06.853910,238,approved,social
ASSET00002675,Social Post 2675,Dynamic video advertisement highlighting product value proposition,template,Brand Alpha,CUST000185,product,mp4,2025-08-22 19:29:37.853910,2025-10-31 15:23:34.853910,426,approved,product
ASSET00002676,Marketing Template 2676,"Complete brand identity guidelines including logos, colors, and usage rules",video,Brand Beta,CUST000078,marketing,ai,2025-09-05 00:05:54.853910,2025-10-27 05:11:50.853910,115,pending,social
ASSET00002677,Email Header 2677,High-resolution brand logo for digital and print use with transparent background,audio,Brand Beta,CUST000054,"product,marketing,digital",mp3,2025-07-22 13:39:52.853910,2025-10-05 14:23:47.853910,203,pending,internal
ASSET00002678,Product Shot 2678,Dynamic video advertisement highlighting product value proposition,template,Brand Alpha,CUST000197,"social,marketing",svg,2025-09-02 03:02:33.853910,2025-07-16 08:40:31.853910,481,pending,campaign
ASSET00002679,Campaign Banner 2679,Comprehensive product demonstration video with detailed feature walkthrough,video,Brand Gamma,CUST000157,"marketing,product,brand",ai,2025-10-05 04:41:38.853910,2025-07-30 15:31:23.853910,190,draft,social
ASSET00002680,Brand Guidelines 2680,Eye-catching campaign banner optimized for web and mobile platforms,template,Brand Omega,CUST000199,"product,brand",mp3,2025-10-01 21:37:50.853910,2025-11-05 20:04:06.853910,348,approved,product
ASSET00002681,Event Poster 2681,Eye-catching campaign banner optimized for web and mobile platforms,video,Brand Gamma,CUST000094,"brand,marketing,product",jpg,2025-11-06 09:09:00.853910,2025-07-18 15:15:16.853910,318,approved,brand_guidelines
ASSET00002682,Product Demo 2682,Engaging social media content designed for maximum audience engagement,document,Brand Alpha,CUST000081,digital,jpg,2025-09-15 17:24:02.853910,2025-10-05 09:21:10.853910,390,approved,social
ASSET00002683,Campaign Banner 2683,Eye-catching campaign banner optimized for web and mobile platforms,template,Brand Gamma,CUST000114,brand,jpg,2025-11-05 17:59:57.853910,2025-09-27 11:27:59.853910,320,rejected,internal
ASSET00002684,Product Demo 2684,Email header design optimized for various email clients and devices,logo,Brand Delta,CUST000152,social,mp4,2025-07-19 13:16:13.853910,2025-09-06 12:58:25.853910,463,pending,marketing
ASSET00002685,Product Demo 2685,Eye-catching campaign banner optimized for web and mobile platforms,logo,Brand Alpha,CUST000021,"social,digital",mp3,2025-07-18 09:57:57.853910,2025-09-06 09:12:02.853910,427,approved,marketing
ASSET00002686,Campaign Banner 2686,"Complete brand identity guidelines including logos, colors, and usage rules",template,Brand Beta,CUST000182,"social,product",svg,2025-07-20 14:39:26.853910,2025-09-12 06:00:56.853910,339,approved,campaign
ASSET00002687,Social Post 2687,Dynamic video advertisement highlighting product value proposition,image,Brand Omega,CUST000069,campaign,mp4,2025-08-12 20:42:54.853910,2025-08-28 16:47:33.853910,242,approved,campaign
ASSET00002688,Product Shot 2688,"Complete brand identity guidelines including logos, colors, and usage rules",template,Brand Alpha,CUST000129,"marketing,social,digital",mp4,2025-11-07 09:55:54.853910,2025-08-08 21:18:58.853910,463,approved,internal
ASSET00002689,Brand Logo 2689,High-resolution brand logo for digital and print use with transparent background,image,Brand Delta,CUST000077,"social,digital",png,2025-08-03 05:24:22.853910,2025-08-27 20:36:50.853910,127,pending,product
ASSET00002690,Video Ad 2690,Professional product photography showcasing key features and benefits,logo,Brand Delta,CUST000022,brand,mp3,2025-09-20 21:37:56.853910,2025-09-16 17:07:03.853910,137,approved,social
ASSET00002691,Social Post 2691,High-resolution brand logo for digital and print use with transparent background,image,Brand Alpha,CUST000149,"brand,campaign,social",svg,2025-09-21 13:07:09.853910,2025-08-03 16:43:26.853910,53,draft,brand_guidelines
ASSET00002692,Email Header 2692,"Complete brand identity guidelines including logos, colors, and usage rules",image,Brand Omega,CUST000100,"product,social",svg,2025-11-03 09:43:40.853910,2025-09-14 22:34:58.853910,406,pending,marketing
ASSET00002693,Brand Guidelines 2693,Comprehensive product demonstration video with detailed feature walkthrough,document,Brand Alpha,CUST000091,"campaign,brand,digital",mp4,2025-07-20 08:15:57.853910,2025-10-29 10:48:49.853910,54,approved,internal
ASSET00002694,Email Header 2694,Customizable marketing template with brand colors and typography,audio,Brand Omega,CUST000167,"campaign,social",png,2025-10-05 10:23:09.853910,2025-08-08 19:52:04.853910,139,approved,social
ASSET00002695,Brand Guidelines 2695,Eye-catching campaign banner optimized for web and mobile platforms,image,Brand Omega,CUST000060,marketing,svg,2025-09-02 21:53:04.853910,2025-10-14 03:47:31.853910,268,approved,social
ASSET00002696,Social Post 2696,Professional product photography showcasing key features and benefits,audio,Brand Beta,CUST000032,"product,digital,social",mp3,2025-08-24 18:43:40.853910,2025-11-06 08:17:16.853910,104,approved,campaign
ASSET00002697,Social Post 2697,Engaging social media content designed for maximum audience engagement,video,Brand Beta,CUST000162,"campaign,product",mp4,2025-08-28 23:27:54.853910,2025-10-31 07:58:55.853910,247,approved,brand_guidelines
ASSET00002698,Brand Guidelines 2698,High-resolution brand logo for digital and print use with transparent background,image,Brand Omega,CUST000049,"digital,social,campaign",svg,2025-08-02 15:06:48.853910,2025-11-02 19:10:47.853910,66,approved,internal
ASSET00002699,Video Ad 2699,High-resolution brand logo for digital and print use with transparent background,image,Brand Gamma,CUST000092,social,svg,2025-10-30 08:26:36.853910,2025-09-28 03:30:47.853910,427,approved,brand_guidelines
ASSET00002700,Brand Logo 2700,Event promotional poster with compelling visuals and clear call-to-action,template,Brand Gamma,CUST000010,"product,campaign",svg,2025-09-03 11:53:28.853910,2025-08-04 01:22:08.853910,333,rejected,marketing
ASSET00002701,Video Ad 2701,High-resolution brand logo for digital and print use with transparent background,image,Brand Beta,CUST000006,"social,marketing,product",pdf,2025-08-31 01:29:41.853910,2025-10-19 08:53:32.853910,105,approved,product
ASSET00002702,Brand Guidelines 2702,Event promotional poster with compelling visuals and clear call-to-action,video,Brand Delta,CUST000116,"digital,social,brand",jpg,2025-11-12 01:22:09.853910,2025-10-21 18:10:05.853910,318,rejected,brand_guidelines
ASSET00002703,Social Post 2703,Event promotional poster with compelling visuals and clear call-to-action,audio,Brand Omega,CUST000111,digital,svg,2025-11-11 08:22:23.853910,2025-10-07 11:24:53.853910,248,approved,internal
ASSET00002704,Brand Logo 2704,Customizable marketing template with brand colors and typography,image,Brand Omega,CUST000138,"campaign,digital",psd,2025-10-06 17:10:07.853910,2025-07-21 08:28:08.853910,193,pending,brand_guidelines
ASSET00002705,Brand Guidelines 2705,Professional product photography showcasing key features and benefits,image,Brand Omega,CUST000044,"social,product",mp3,2025-11-03 00:12:48.853910,2025-09-23 11:48:38.853910,356,approved,campaign
ASSET00002706,Marketing Template 2706,"Complete brand identity guidelines including logos, colors, and usage rules",image,Brand Alpha,CUST000032,"digital,marketing",pdf,2025-09-12 10:26:33.853910,2025-07-20 21:41:43.853910,186,pending,brand_guidelines
ASSET00002707,Video Ad 2707,"Complete brand identity guidelines including logos, colors, and usage rules",template,Brand Beta,CUST000071,"brand,campaign,social",psd,2025-09-21 18:52:39.853910,2025-10-08 10:16:12.853910,294,approved,campaign
ASSET00002708,Brand Guidelines 2708,"Complete brand identity guidelines including logos, colors, and usage rules",audio,Brand Gamma,CUST000082,"campaign,brand,product",pdf,2025-08-19 01:41:35.853910,2025-09-18 15:39:08.853910,183,pending,internal
ASSET00002709,Video Ad 2709,Email header design optimized for various email clients and devices,audio,Brand Omega,CUST000163,"brand,campaign",png,2025-08-07 18:17:10.853910,2025-09-10 15:14:58.853910,396,approved,internal
ASSET00002710,Video Ad 2710,Eye-catching campaign banner optimized for web and mobile platforms,image,Brand Gamma,CUST000044,"digital,product,marketing",pdf,2025-10-03 04:19:22.853910,2025-10-13 09:43:23.853910,98,approved,marketing
ASSET00002711,Marketing Template 2711,High-resolution brand logo for digital and print use with transparent background,image,Brand Alpha,CUST000090,"campaign,social",jpg,2025-11-07 18:24:16.853910,2025-10-08 01:47:31.853910,273,approved,internal
ASSET00002712,Product Shot 2712,Professional product photography showcasing key features and benefits,logo,Brand Gamma,CUST000102,"brand,campaign",mp3,2025-10-10 15:28:53.853910,2025-07-31 14:52:39.853910,447,approved,brand_guidelines
ASSET00002713,Email Header 2713,Eye-catching campaign banner optimized for web and mobile platforms,audio,Brand Beta,CUST000046,"social,digital",psd,2025-11-03 06:05:57.853910,2025-09-13 04:10:59.853910,442,approved,social
ASSET00002714,Social Post 2714,Comprehensive product demonstration video with detailed feature walkthrough,audio,Brand Alpha,CUST000181,"brand,marketing",ai,2025-08-21 09:19:18.853910,2025-10-27 14:08:42.853910,257,draft,product
ASSET00002715,Brand Guidelines 2715,Customizable marketing template with brand colors and typography,video,Brand Omega,CUST000117,campaign,mp3,2025-07-16 07:41:43.853910,2025-09-03 05:41:45.853910,349,pending,brand_guidelines
ASSET00002716,Campaign Banner 2716,Customizable marketing template with brand colors and typography,video,Brand Delta,CUST000119,campaign,jpg,2025-07-25 03:26:52.853910,2025-09-24 22:58:05.853910,210,pending,campaign
ASSET00002717,Email Header 2717,High-resolution brand logo for digital and print use with transparent background,video,Brand Gamma,CUST000116,"digital,campaign",svg,2025-07-23 12:57:43.853910,2025-08-15 02:34:16.853910,348,rejected,internal
ASSET00002718,Social Post 2718,Professional product photography showcasing key features and benefits,video,Brand Alpha,CUST000105,"social,product",svg,2025-08-13 13:26:41.853910,2025-11-03 11:54:23.853910,364,approved,internal
ASSET00002719,Social Post 2719,High-resolution brand logo for digital and print use with transparent background,video,Brand Omega,CUST000003,marketing,jpg,2025-09-04 11:43:11.853910,2025-08-01 03:07:39.853910,211,approved,product
ASSET00002720,Video Ad 2720,Professional product photography showcasing key features and benefits,audio,Brand Beta,CUST000006,"campaign,marketing,brand",svg,2025-09-01 23:20:13.853910,2025-09-02 17:53:23.853910,168,approved,marketing
ASSET00002721,Brand Guidelines 2721,High-resolution brand logo for digital and print use with transparent background,video,Brand Alpha,CUST000033,marketing,mp3,2025-09-15 13:09:42.853910,2025-10-13 13:14:58.853910,459,approved,brand_guidelines
ASSET00002722,Event Poster 2722,Comprehensive product demonstration video with detailed feature walkthrough,template,Brand Alpha,CUST000070,brand,png,2025-10-03 11:04:59.853910,2025-08-09 13:55:36.853910,167,approved,product
ASSET00002723,Product Demo 2723,Comprehensive product demonstration video with detailed feature walkthrough,image,Brand Gamma,CUST000092,"digital,marketing",ai,2025-09-26 07:39:12.853910,2025-08-29 17:27:24.853910,282,approved,brand_guidelines
ASSET00002724,Email Header 2724,High-resolution brand logo for digital and print use with transparent background,document,Brand Gamma,CUST000070,campaign,mp4,2025-11-09 22:17:36.853910,2025-08-16 10:06:36.853910,117,pending,product
